client_id,declared_income,employment_type,is_banked,base_risk_score,age,city_type,education_level,household_size,total_sessions,avg_duration,pct_conversion,avg_steps,tx_count,tx_avg_amount,tx_std_amount,tx_income_pct,payments_count,on_time_rate,overdue_rate,max_dpd,apps_count,approved_count,avg_decision_score,rejection_rate,risk_index
885,15000000.0,formal,True,0.05194805194805194,30,rural,technical,3,6,166.11285930309344,0.6666666666666666,2.1666666666666665,19,141213.44416415005,70569.80997876075,0.631578947368421,12,0.3333333333333333,0.0,15,1,1,1.0,0.0,0.27286066277234855
886,15000000.0,independent,True,0.36796536796536794,36,urban,primary,7,4,100.56512483785744,0.5,3.0,8,68399.94576835586,50287.04748506405,0.5,9,0.2222222222222222,0.0,19,1,1,0.9336755591220668,0.0,0.38733700617369393
887,15000000.0,independent,True,0.28138528138528135,38,urban,university,2,7,159.98346994383402,0.8571428571428571,3.4285714285714284,9,146015.3153235793,74927.58393678645,0.7777777777777778,6,0.0,0.0,7,1,1,0.9645659187453195,0.0,0.41308380166662056
888,15000000.0,informal,True,0.7402597402597401,19,rural,secondary,7,5,122.26197781227795,0.6,2.4,11,51013.517735999776,46488.104637178476,0.5454545454545454,9,0.0,0.0,22,1,0,0.6288613619730877,1.0,0.711192934857839
889,15000000.0,formal,True,0.23809523809523805,71,urban,primary,4,3,137.7421655903063,0.0,4.0,14,133357.10617111725,64461.97090600032,0.35714285714285715,9,0.0,0.0,23,1,1,0.9980856943374542,0.0,0.515794136374962
890,15000000.0,formal,True,0.19480519480519473,63,urban,secondary,6,6,146.5187234607118,0.6666666666666666,3.1666666666666665,19,116036.41803836236,87982.8578440215,0.5263157894736842,9,0.0,0.0,23,1,1,0.7636913434136436,0.0,0.423603997674483
891,15000000.0,informal,True,0.6363636363636364,68,rural,technical,3,5,82.6826320233832,0.4,2.4,8,151780.70301314825,92046.53767332717,0.5,3,0.0,0.0,22,1,0,0.5371924762538131,1.0,0.7201627861908585
892,15000000.0,informal,True,0.4329004329004328,38,urban,university,3,4,128.16149237343876,0.25,2.75,13,132882.5201859286,70459.00371881477,0.6923076923076923,15,0.13333333333333333,0.0,19,2,2,0.8265574028041827,0.0,0.4638022203150522
893,15000000.0,informal,True,0.4761904761904761,49,urban,secondary,3,1,157.2651101051805,0.0,3.0,16,103170.1718516576,60699.77961925725,0.4375,15,0.13333333333333333,0.06666666666666667,32,2,2,0.8240844133742692,0.0,0.5197530522410786
894,15000000.0,formal,True,0.04329004329004328,44,urban,secondary,1,1,182.9009064755992,0.0,3.0,13,145785.41809999483,68563.9514900951,0.46153846153846156,12,0.3333333333333333,0.0,12,2,2,1.0,0.0,0.35674538357188346
895,15000000.0,formal,True,0.0,45,urban,technical,3,4,174.25070592210506,1.0,4.0,14,140673.548431061,68737.269965008,0.7857142857142857,3,0.0,0.0,4,1,1,1.0,0.0,0.3498242019877633
896,15000000.0,formal,True,0.0,51,urban,technical,7,3,183.3116285463776,0.6666666666666666,3.0,18,107401.75387589616,84986.97916819877,0.5555555555555556,6,0.6666666666666666,0.0,7,1,1,1.0,0.0,0.13665180919686615
897,15000000.0,informal,True,0.4329004329004328,43,urban,technical,1,7,121.88598435006956,0.2857142857142857,2.2857142857142856,12,128201.42324040744,63212.72401804323,0.5,21,0.047619047619047616,0.0,25,2,2,0.86121522599613,0.0,0.4921236953572714
898,15000000.0,informal,True,0.6277056277056277,62,urban,secondary,5,5,110.16620600173376,0.2,3.0,9,99814.48057250184,56761.636176089436,0.7777777777777778,21,0.0,0.09523809523809523,37,2,2,0.9334815623902242,0.0,0.5768666426732372
899,15000000.0,informal,True,0.7402597402597401,21,rural,secondary,5,2,125.5728071180337,0.0,2.0,4,54363.77861825441,41943.584785432904,0.5,33,0.0,0.09090909090909091,37,4,2,0.6254692725159181,0.5,0.7152625896293016
900,15000000.0,informal,True,0.4329004329004328,28,urban,university,1,1,143.89038077411738,0.0,2.0,10,113075.46294626407,66331.65481559651,0.6,15,0.06666666666666667,0.0,27,2,2,1.0,0.0,0.5213587663685945
901,15000000.0,independent,True,0.5194805194805193,68,urban,primary,1,2,114.59345879509719,1.0,4.0,12,100599.62217054259,89476.55459634034,0.4166666666666667,6,0.0,0.0,19,1,1,0.7653171702407967,0.0,0.43287838099720377
902,15000000.0,independent,True,0.4761904761904761,68,urban,secondary,4,2,172.65794371787567,0.5,3.0,17,130662.28780383228,70317.3260529708,0.47058823529411764,9,0.2222222222222222,0.0,27,1,1,0.9412903100663571,0.0,0.40463996013399406
903,15000000.0,independent,True,0.5714285714285713,64,rural,primary,2,5,100.46767727934225,0.2,2.8,13,96001.05471711908,56145.1954820987,0.7692307692307693,39,0.10256410256410256,0.0,28,4,4,0.7724628240669091,0.0,0.5041516441533053
904,15000000.0,independent,True,0.3246753246753246,39,urban,secondary,7,2,232.37555401068272,1.0,2.0,19,156885.66413842325,50585.53994342188,0.7368421052631579,6,0.16666666666666666,0.0,19,1,1,0.8326827661829025,0.0,0.3377813460313944
905,15000000.0,independent,True,0.28138528138528135,44,urban,technical,2,2,68.93408906041843,1.0,2.5,14,139276.94781707102,67638.28886960342,0.5,3,0.3333333333333333,0.0,17,1,1,1.0,0.0,0.2669084466100053
906,15000000.0,informal,True,0.7316017316017315,19,urban,primary,1,3,85.85733814576099,0.0,3.0,7,120195.00950368971,30533.2911931868,0.2857142857142857,9,0.0,0.1111111111111111,34,1,0,0.5681973407573692,1.0,0.814973745651191
907,15000000.0,informal,True,0.4761904761904761,33,urban,secondary,3,5,130.30258926967457,0.2,2.8,12,125299.47607933408,68260.19567288735,0.75,12,0.0,0.0,20,1,1,0.9513132542108387,0.0,0.5282799479527145
908,15000000.0,informal,True,0.5627705627705627,59,urban,none,3,3,128.37185358758526,0.0,2.6666666666666665,8,64961.59152053212,77263.37524209091,0.625,6,0.0,0.0,20,1,1,1.0,0.0,0.5677029982558622
909,15000000.0,informal,True,0.4848484848484848,37,rural,university,2,3,185.3786510621379,0.3333333333333333,2.0,9,78596.09147033068,47038.76810702896,0.4444444444444444,9,0.0,0.0,23,2,2,0.9879853920083634,0.0,0.5126103928462667
910,15000000.0,informal,True,0.4329004329004328,45,urban,technical,5,5,141.58199529086087,0.2,3.0,16,80076.85560406678,61289.58660165381,0.5625,9,0.0,0.0,25,2,2,0.8455894194898034,0.0,0.5213587663685945
911,15000000.0,informal,True,0.4761904761904761,25,urban,secondary,3,3,159.0450625748559,0.3333333333333333,2.0,14,131791.7836030896,61205.41242976904,0.2857142857142857,24,0.125,0.0,28,3,3,0.9132219416022962,0.0,0.4632623681514909
912,15000000.0,independent,True,0.28138528138528135,46,urban,technical,4,7,158.17974339234766,0.2857142857142857,3.5714285714285716,13,120223.53646982055,53722.78983686494,0.6153846153846154,21,0.23809523809523808,0.0,20,3,3,1.0,0.0,0.3948118822845436
913,15000000.0,informal,True,0.5194805194805193,59,urban,primary,2,5,146.00164223721208,0.4,2.8,19,127348.82374106103,58835.612227995305,0.631578947368421,6,0.0,0.0,20,1,1,1.0,0.0,0.5096204424019268
914,15000000.0,independent,True,0.28138528138528135,50,urban,technical,1,12,124.2236448866093,0.5833333333333334,2.8333333333333335,18,121331.73986936228,61710.97131950918,0.3888888888888889,27,0.14814814814814814,0.0,29,3,3,0.955681548919958,0.0,0.391259009071362
915,15000000.0,formal,True,0.05194805194805194,49,rural,technical,1,6,192.73348048151277,0.3333333333333333,4.0,16,162059.80974561637,66721.73101846555,0.75,12,0.5,0.0,19,1,1,1.0,0.0,0.2515434234932588
916,15000000.0,formal,True,0.23809523809523805,70,urban,primary,1,9,125.88847142053919,0.7777777777777778,2.7777777777777777,22,138278.94000662694,58899.0326095157,0.6818181818181818,9,0.2222222222222222,0.0,17,1,1,0.9652697097107701,0.0,0.3310447292895176
917,15000000.0,formal,True,0.0,31,urban,university,7,5,175.95956270314232,1.0,4.4,17,138738.79352401991,75944.56018519639,0.5294117647058824,21,0.5238095238095238,0.0,16,2,2,1.0,0.0,0.14883308878491738
918,15000000.0,informal,True,0.5627705627705627,35,urban,none,2,2,131.32469757711402,0.5,3.0,13,113129.07167295963,42683.130509751,0.38461538461538464,6,0.16666666666666666,0.0,16,2,2,0.9724702489789563,0.0,0.43979956258132386
919,15000000.0,formal,True,0.04329004329004328,53,urban,secondary,3,6,172.54912337183478,0.5,3.5,15,156825.15032138824,52433.07538539422,0.8666666666666667,9,0.5555555555555556,0.0,21,2,2,1.0,0.0,0.20752470861825537
920,15000000.0,informal,True,0.5194805194805193,45,urban,primary,5,4,105.48719875159573,0.25,2.5,19,117019.31198293206,65865.32444227718,0.47368421052631576,12,0.08333333333333333,0.0,25,1,1,0.7143052885020854,0.0,0.496830098834473
921,15000000.0,independent,True,0.4329004329004328,73,urban,technical,1,4,159.13216990016815,0.75,3.5,14,124637.18299971419,73028.09536059611,0.6428571428571429,18,0.0,0.0,20,2,2,0.9648644206281408,0.0,0.45101187674759835
922,15000000.0,informal,True,0.7316017316017315,21,urban,primary,5,2,92.16894321795907,0.0,3.0,9,121755.9895594017,60313.713842876394,0.5555555555555556,15,0.0,0.0,28,2,1,0.6250927190816653,0.5,0.6906231831898343
923,15000000.0,informal,True,0.5714285714285713,24,rural,primary,4,4,138.0878551435349,0.0,1.75,11,85788.15655873115,62389.12472948293,0.6363636363636364,12,0.0,0.0,27,2,2,0.8244473008273872,0.0,0.5690872345726863
924,15000000.0,formal,True,0.09523809523809522,37,rural,secondary,6,7,178.5592838555453,0.5714285714285714,3.2857142857142856,14,132296.730569062,63346.99871712623,0.7857142857142857,12,0.3333333333333333,0.0,11,1,1,1.0,0.0,0.2919631239445199
925,15000000.0,formal,True,0.05194805194805194,44,rural,university,1,4,143.41676868734294,0.5,2.75,11,114103.47836155746,80166.52178373293,0.9090909090909091,6,0.3333333333333333,0.0,17,1,1,1.0,0.0,0.29417790205143823
926,15000000.0,informal,True,0.7229437229437229,68,rural,primary,1,2,162.6955037506421,0.5,2.5,11,92626.31245450018,66522.41523151517,0.45454545454545453,15,0.0,0.06666666666666667,32,3,2,0.7387138243808318,0.33333333333333337,0.6103651615403781
927,15000000.0,formal,True,0.04329004329004328,46,urban,secondary,6,12,205.1659119054215,0.75,3.4166666666666665,11,154612.52422483673,44569.9758923018,0.7272727272727273,9,0.3333333333333333,0.0,14,2,2,1.0,0.0,0.26081780681597966
928,15000000.0,informal,True,0.4761904761904761,42,urban,secondary,3,3,113.84847047278481,0.6666666666666666,3.0,10,96731.47295174832,41161.341829770405,0.5,21,0.047619047619047616,0.0,28,4,4,0.8316801761582964,0.0,0.4503197585891863
929,15000000.0,formal,True,0.0,27,urban,technical,1,9,155.08552199351914,0.6666666666666666,2.888888888888889,27,154347.30812366956,55282.005899356,0.7407407407407407,27,0.37037037037037035,0.0,18,4,4,1.0,0.0,0.250343752018678
930,15000000.0,informal,True,0.5714285714285713,42,rural,primary,4,5,131.2191182787909,0.4,2.8,7,96884.68251298813,61380.03036531802,0.42857142857142855,12,0.0,0.0,23,2,2,0.7986325676097628,0.0,0.5179258603028709
931,15000000.0,informal,True,0.4761904761904761,48,urban,secondary,4,5,123.84079757918153,0.6,2.8,14,161039.77775266665,98395.7743849997,0.5,21,0.09523809523809523,0.0,24,2,2,0.8291820646375905,0.0,0.4405747349187453
932,15000000.0,informal,True,0.4329004329004328,51,urban,university,7,3,92.09200263481313,1.0,2.0,12,117562.25941439571,77300.1529206826,0.5833333333333334,12,0.08333333333333333,0.0,23,1,1,0.8225858261612214,0.0,0.38706015891032913
933,15000000.0,informal,True,0.4761904761904761,52,urban,secondary,7,7,179.1931424376303,0.5714285714285714,2.7142857142857144,10,144982.91988456025,84698.58580849326,0.7,3,0.0,0.0,22,1,1,1.0,0.0,0.48077295755931454
934,15000000.0,informal,True,0.4761904761904761,42,urban,secondary,4,2,135.33315615244717,1.0,2.0,14,121362.08658553321,44039.24505985628,0.5,6,0.16666666666666666,0.16666666666666666,34,1,1,0.9969230348115853,0.0,0.40463996013399406
935,15000000.0,informal,True,0.4329004329004328,26,urban,university,2,3,159.15244959133983,0.6666666666666666,3.0,9,122077.77352046262,73547.47008099088,0.6666666666666666,3,0.0,0.0,6,1,1,0.9720370022203761,0.0,0.4616704963871432
936,15000000.0,informal,True,0.4761904761904761,26,urban,secondary,6,4,169.5503771371933,0.5,3.75,15,143654.99119815452,63852.05859548485,0.4,6,0.0,0.0,17,1,1,0.99099036759466,0.0,0.48990891725035296
937,15000000.0,informal,True,0.4761904761904761,26,urban,secondary,2,5,70.68794780143223,0.4,2.2,10,89833.58569227341,45901.74816782907,0.3,12,0.08333333333333333,0.0,22,2,2,0.943113729254105,0.0,0.4707234018991722
938,15000000.0,informal,True,0.5281385281385281,53,rural,secondary,6,3,115.28583024502397,0.6666666666666666,2.3333333333333335,12,79669.16529423388,48737.724396720456,0.6666666666666666,15,0.06666666666666667,0.0,27,2,2,1.0,0.0,0.4513164087372996
939,15000000.0,informal,True,0.5844155844155843,66,urban,technical,5,4,121.69801520594883,0.5,2.0,12,155978.66865675332,68897.84743486853,0.5,15,0.13333333333333333,0.0,29,2,1,0.6682543092092961,0.5,0.5519780736967416
940,15000000.0,formal,True,0.15151515151515146,68,urban,university,3,11,158.9297797642961,0.5454545454545454,2.5454545454545454,23,122199.81031894626,60075.48380933927,0.6521739130434783,18,0.05555555555555555,0.0,20,3,3,0.9503786254795634,0.0,0.4108690235597021
941,15000000.0,independent,True,0.3246753246753246,35,urban,secondary,7,4,166.30481477785207,1.0,2.25,13,137441.71157149508,81529.6877225621,0.38461538461538464,24,0.2916666666666667,0.0,23,3,3,0.9769512415577744,0.0,0.2898175576534425
942,15000000.0,informal,True,0.4761904761904761,22,urban,secondary,4,8,170.12359632672462,0.5,2.0,13,134807.81656488826,50979.74012437428,0.6153846153846154,21,0.09523809523809523,0.0,26,2,2,0.8958689686237356,0.0,0.45336507848619917
943,15000000.0,independent,True,0.3246753246753246,53,urban,secondary,3,1,20.0,1.0,3.0,20,129614.80643245226,45506.8555163826,0.7,3,0.0,0.0,23,1,1,1.0,0.0,0.4017330638686636
944,15000000.0,informal,True,0.7748917748917747,20,urban,none,2,5,76.63445621180112,0.2,2.4,8,104396.47038949448,67835.89987585318,0.375,21,0.0,0.09523809523809523,33,3,1,0.6541757489910346,0.6666666666666667,0.7283020957337837
945,15000000.0,informal,True,0.5194805194805193,53,urban,primary,5,2,94.40185459944252,0.5,2.0,16,108790.46435975278,59397.32457958197,0.375,18,0.16666666666666666,0.0,24,2,2,0.873598136819645,0.0,0.43287838099720377
946,15000000.0,formal,True,0.08658008658008656,39,urban,primary,2,4,156.03699906207675,0.75,3.5,20,141213.70752180286,88428.0374245246,0.45,12,0.25,0.0,12,1,1,1.0,0.0,0.2997148473187343
947,15000000.0,formal,True,0.23809523809523805,65,urban,primary,2,4,111.80416130940199,0.5,3.25,15,154432.39155178974,61896.169172362155,0.8666666666666667,15,0.13333333333333333,0.0,25,3,3,1.0,0.0,0.40068104426787743
948,15000000.0,formal,True,0.05194805194805194,53,rural,technical,1,5,150.66652455011499,0.8,3.8,29,155075.489424649,64432.367799852815,0.7241379310344828,12,0.3333333333333333,0.0,23,1,1,1.0,0.0,0.25580687134907676
949,15000000.0,informal,True,0.5194805194805193,60,urban,primary,5,4,142.97658185921017,0.5,2.25,8,123639.9300076985,33857.84180982202,0.25,3,0.0,0.0,17,1,1,0.9907346247013697,0.0,0.496830098834473
950,15000000.0,formal,True,0.08658008658008656,41,urban,primary,7,1,147.0914812681542,1.0,6.0,24,153430.6795094006,69824.75723948139,0.6666666666666666,3,0.3333333333333333,0.0,10,1,1,1.0,0.0,0.2357631294814651
951,15000000.0,informal,True,0.6277056277056277,65,urban,secondary,2,5,97.10782212688649,0.6,1.8,12,103257.14758635419,67010.26087997161,0.5,12,0.0,0.0,21,2,2,0.8135869217855947,0.0,0.5013427092273193
952,15000000.0,informal,True,0.5194805194805193,47,urban,primary,2,5,107.08534908885387,0.4,2.4,13,123526.39584025275,50078.25666894888,0.46153846153846156,18,0.0,0.0,23,2,2,0.8556768721145307,0.0,0.5096204424019268
953,15000000.0,informal,True,0.5714285714285713,53,rural,primary,5,4,116.81024708081759,0.0,3.25,17,117578.07547453127,68707.2962651541,0.5294117647058824,15,0.06666666666666667,0.0,25,2,2,0.841122010737281,0.0,0.5435065474377786
954,15000000.0,independent,True,0.36796536796536794,38,urban,primary,2,3,70.89662137269333,0.6666666666666666,2.6666666666666665,5,138379.72426283135,76765.86366568106,0.8,6,0.0,0.0,20,1,1,1.0,0.0,0.4512887240109631
955,15000000.0,informal,True,0.5194805194805193,43,urban,primary,1,5,71.95347087775463,0.4,2.6,13,97011.06381777293,76787.25656113712,0.5384615384615384,6,0.0,0.0,14,1,1,0.6118525300475617,0.0,0.5096204424019268
956,15000000.0,formal,True,0.19480519480519473,65,urban,secondary,5,5,182.45344533351286,0.6,3.2,10,125207.03118845874,32113.614048009815,0.7,3,0.0,0.0,15,1,1,1.0,0.0,0.4321308933861188
957,15000000.0,formal,True,0.05194805194805194,40,rural,technical,4,4,137.3219280711587,0.75,4.25,15,143760.8063459505,74946.54811702263,0.4,9,0.3333333333333333,0.0,13,1,1,1.0,0.0,0.26220204313280365
958,15000000.0,formal,True,0.21212121212121204,19,urban,university,1,6,162.6816385416049,0.6666666666666666,3.6666666666666665,15,151573.63427922927,78865.50453293999,0.5333333333333333,12,0.25,0.0,22,1,1,0.9130779021076318,0.0,0.33044489355222717
959,15000000.0,formal,True,0.05194805194805194,39,rural,technical,2,9,156.8565739017646,0.4444444444444444,3.0,14,155813.05035282293,55748.31072765405,0.6428571428571429,3,0.3333333333333333,0.0,11,1,1,1.0,0.0,0.30128364847780154
960,15000000.0,independent,True,0.3246753246753246,40,urban,secondary,2,2,118.19325308627496,1.0,3.5,15,130450.62783681392,75524.49188584287,0.6,3,0.0,0.0,20,1,1,0.9921167901522888,0.0,0.4017330638686636
961,15000000.0,informal,True,0.4329004329004328,41,urban,university,5,9,152.7208371609894,0.4444444444444444,2.7777777777777777,9,132409.88666680377,110187.07657109525,0.2222222222222222,27,0.037037037037037035,0.0,27,4,4,0.9351141756464637,0.0,0.4758819892398698
962,15000000.0,informal,True,0.4761904761904761,22,urban,secondary,5,2,112.80350282863003,0.5,4.0,8,139543.54165215083,64904.92457663209,0.5,3,0.0,0.0,24,1,1,1.0,0.0,0.48990891725035296
963,15000000.0,formal,True,0.04329004329004328,25,urban,secondary,6,6,147.75681265838804,0.6666666666666666,3.1666666666666665,17,148365.27615762054,71857.66147163168,0.5882352941176471,6,0.6666666666666666,0.0,8,1,1,1.0,0.0,0.1435729907809862
964,15000000.0,informal,True,0.4761904761904761,36,urban,secondary,1,3,125.08303205397259,0.0,2.0,18,125043.92702540758,60854.41502212367,0.6666666666666666,33,0.09090909090909091,0.0,26,4,4,0.9638974961941011,0.0,0.5189778799036572
965,15000000.0,informal,True,0.4761904761904761,42,urban,secondary,6,4,150.95330095089207,0.5,2.5,14,89904.27534454591,52489.15790464777,0.5,3,0.3333333333333333,0.0,13,1,1,0.9376724038676261,0.0,0.36200548157581464
966,15000000.0,informal,True,0.6883116883116882,19,urban,secondary,2,2,114.31018279395332,0.0,2.0,17,95816.94252356199,53156.874623121905,0.5882352941176471,3,0.0,0.0,21,1,1,0.817609627887631,0.0,0.5877744248498104
967,15000000.0,informal,True,0.5194805194805193,40,urban,primary,7,6,81.59261726099585,0.5,2.1666666666666665,15,46676.78162287537,41358.10030636369,0.4,9,0.1111111111111111,0.0,27,1,1,0.8891749641959156,0.0,0.4541956202762935
968,15000000.0,informal,True,0.4329004329004328,36,urban,technical,7,8,122.9594135066729,0.625,2.5,7,164125.66746284082,81593.07702404955,0.7142857142857143,9,0.0,0.0,24,1,1,0.8053339592225857,0.0,0.46699980620691567
969,15000000.0,informal,True,0.7316017316017315,19,urban,primary,4,5,118.56829114860997,0.4,1.8,4,81279.97463696761,55544.899939455936,0.5,27,0.037037037037037035,0.07407407407407407,37,4,3,0.7150970621473903,0.25,0.5962351848263091
970,15000000.0,independent,True,0.28138528138528135,32,urban,technical,6,7,155.423894664142,0.8571428571428571,3.4285714285714284,11,149722.42714377114,67692.48363697731,0.5454545454545454,33,0.30303030303030304,0.030303030303030304,31,5,5,0.9977572012868168,0.0,0.30455967442761833
971,15000000.0,informal,True,0.4329004329004328,33,urban,university,5,5,139.40933710470247,0.6,2.8,16,117051.96851412728,77714.06873288479,0.8125,3,0.0,0.0,11,1,1,1.0,0.0,0.4701973920987791
972,15000000.0,independent,True,0.3246753246753246,26,urban,secondary,6,4,71.14063478788992,0.5,3.0,19,119255.1884398221,56798.213309091814,0.47368421052631576,6,0.0,0.0,14,1,1,1.0,0.0,0.4656847817059328
973,15000000.0,independent,True,0.36796536796536794,60,urban,primary,1,6,132.98946871844245,0.5,2.5,8,152081.16372481774,60564.153505443435,0.625,30,0.13333333333333333,0.0,29,5,5,0.90370762639196,0.0,0.4214445890202375
974,15000000.0,informal,True,0.4761904761904761,22,urban,secondary,1,4,131.53213116318886,0.5,2.0,15,75562.2465322663,73456.22413536694,0.6,18,0.05555555555555555,0.05555555555555555,31,2,2,0.9037253951059265,0.0,0.48280317082398977
975,15000000.0,formal,True,0.04329004329004328,50,urban,secondary,7,5,114.27961483595598,1.0,3.2,17,151636.62052271527,72319.93469151038,0.35294117647058826,3,0.3333333333333333,0.0,10,1,1,1.0,0.0,0.22884194789734508
976,15000000.0,formal,True,0.0,55,urban,university,6,3,253.6797405311428,1.0,2.6666666666666665,10,134423.35257469336,68625.81493298284,0.6,12,0.5833333333333334,0.0,11,1,1,1.0,0.0,0.12599318955732125
977,15000000.0,formal,True,0.15151515151515146,63,urban,technical,5,4,201.35803725241794,1.0,2.75,14,131577.2076465015,49734.71038243908,0.6428571428571429,6,0.3333333333333333,0.0,25,1,1,1.0,0.0,0.24614490185764515
978,15000000.0,informal,True,0.4848484848484848,49,rural,technical,3,6,151.7984729234178,0.3333333333333333,1.6666666666666667,15,105204.74174570238,72922.59270723938,0.6666666666666666,3,0.0,0.0,14,1,1,0.8562092070750388,0.0,0.5126103928462667
979,15000000.0,informal,True,0.4761904761904761,48,urban,secondary,3,2,130.6964082813345,0.5,1.5,15,106567.83557229939,69093.47030054267,0.4,9,0.1111111111111111,0.1111111111111111,34,1,1,1.0,0.0,0.47569742439762647
980,15000000.0,informal,True,0.5844155844155843,61,urban,technical,3,5,126.99678741198895,0.6,3.0,10,120191.42434406532,71977.82583370707,0.2,6,0.0,0.0,28,1,1,0.6278679695709757,0.0,0.4944215276431992
981,15000000.0,formal,True,0.15151515151515146,66,urban,technical,4,5,128.11265485475434,0.6,4.2,17,131957.74581601104,66174.22151137929,0.47058823529411764,6,0.16666666666666666,0.0,23,1,1,1.0,0.0,0.3612579939647297
982,15000000.0,independent,True,0.36796536796536794,30,urban,primary,5,4,98.45921650365912,0.75,2.5,7,129063.30973001849,63092.96139817956,0.8571428571428571,9,0.1111111111111111,0.0,14,1,1,0.803818416124052,0.0,0.39799562581323883
983,15000000.0,formal,True,0.23809523809523805,63,urban,primary,6,9,180.85923891117454,0.3333333333333333,2.888888888888889,11,116304.25319209778,56610.985939325554,0.5454545454545454,9,0.2222222222222222,0.0,13,1,1,1.0,0.0,0.38789070070042364
984,15000000.0,formal,True,0.12987012987012983,44,urban,none,3,7,163.18608848078443,0.5714285714285714,3.2857142857142856,13,136968.21635400856,71131.78042422817,0.6153846153846154,9,0.3333333333333333,0.0,18,2,2,1.0,0.0,0.2975000692118159
985,15000000.0,independent,True,0.3246753246753246,23,urban,secondary,6,1,157.2745492565904,1.0,3.0,13,123199.7530027297,55412.76696636523,0.3076923076923077,9,0.2222222222222222,0.0,24,1,1,1.0,0.0,0.31646410675230474
986,15000000.0,formal,True,0.0,52,urban,university,1,8,200.37944636305284,0.5,4.0,20,131887.37430560816,57730.39006573202,0.75,9,0.3333333333333333,0.0,25,1,1,1.0,0.0,0.2858724841504942
987,15000000.0,informal,True,0.6277056277056277,73,urban,secondary,6,3,183.01384187091605,0.3333333333333333,2.3333333333333335,16,129503.77269262803,68075.63404856449,0.5,9,0.0,0.0,24,1,1,0.7143352439989851,0.0,0.5354502920738629
988,15000000.0,independent,True,0.3246753246753246,26,urban,secondary,5,2,147.57575243557903,0.5,3.0,12,117420.9359947003,28467.531246415,0.4166666666666667,6,0.16666666666666666,0.0,26,1,1,0.9231124475870048,0.0,0.4017330638686636
989,15000000.0,informal,True,0.6969696969696968,18,rural,university,4,5,60.79842081075299,0.4,1.4,7,86185.71426425142,67004.02013438786,0.0,15,0.13333333333333333,0.0,30,2,1,0.6704187793786454,0.5,0.5827634893829075
990,15000000.0,informal,True,0.6709956709956709,70,urban,primary,3,5,102.14911818326183,0.4,1.4,18,102015.85029319092,61413.50752681767,0.6666666666666666,21,0.0,0.09523809523809523,33,3,3,0.7538889688860485,0.0,0.5582071371224495
991,15000000.0,informal,True,0.5194805194805193,52,urban,primary,3,4,132.04007862726434,0.5,2.75,12,126853.7431929264,122328.76880679576,0.6666666666666666,21,0.09523809523809523,0.047619047619047616,42,4,4,0.8555677577942492,0.0,0.4724675396583704
992,15000000.0,independent,True,0.33333333333333326,30,rural,university,3,2,183.71855706779206,0.5,3.0,10,137207.06407834124,107003.15112013656,0.4,18,0.16666666666666666,0.0,23,2,2,1.0,0.0,0.4031173001854877
993,15000000.0,informal,True,0.5844155844155843,63,urban,university,7,7,122.19831668704136,0.5714285714285714,2.7142857142857144,16,82436.99472147445,59054.55948075712,0.375,9,0.0,0.0,24,1,1,0.8038719120287386,0.0,0.4980759115196146
994,15000000.0,informal,True,0.4848484848484848,40,rural,technical,1,9,116.05229354929669,0.5555555555555556,2.5555555555555554,8,98008.72485338751,63280.16496751976,0.625,33,0.030303030303030304,0.0,25,4,4,0.8832524651586742,0.0,0.4725598220794921
995,15000000.0,informal,True,0.5194805194805193,36,urban,primary,5,5,142.6769428365655,0.4,2.8,13,145269.30421767427,79500.82669149907,0.46153846153846156,18,0.0,0.05555555555555555,34,2,2,0.9280592336111255,0.0,0.5238319352546533
996,15000000.0,informal,True,0.4329004329004328,34,urban,university,7,6,105.02415308824546,0.5,2.0,11,162531.77609297854,102710.95727901677,0.6363636363636364,9,0.0,0.0,19,2,2,0.8449338572343577,0.0,0.48298773566623293
997,15000000.0,informal,True,0.4329004329004328,52,urban,technical,4,2,58.87777013603699,0.0,3.5,12,132717.5983407484,59342.53700569762,0.4166666666666667,42,0.07142857142857142,0.0,26,5,5,1.0,0.0,0.5195315744303868
998,15000000.0,formal,True,0.0,25,urban,technical,5,3,159.43744673018386,0.3333333333333333,3.3333333333333335,14,152275.67425763677,51309.73735418543,0.5714285714285714,9,0.3333333333333333,0.0,8,2,2,1.0,0.0,0.307189723429584
999,15000000.0,independent,True,0.36796536796536794,38,urban,primary,5,8,140.9892382884092,0.875,3.25,17,138993.7314745679,81853.92674168684,0.5294117647058824,15,0.13333333333333333,0.0,25,2,2,0.9974529657892035,0.0,0.37348080064228567
1000,15000000.0,informal,True,0.4761904761904761,35,urban,secondary,4,5,160.20483130920124,0.8,3.2,10,111652.50259489423,83933.87539010336,0.8,18,0.05555555555555555,0.0,23,3,3,0.8410119396815291,0.0,0.4302206472689018
1001,15000000.0,informal,True,0.6450216450216448,21,urban,technical,5,6,107.16134219982719,0.8333333333333334,2.3333333333333335,11,99265.92273782226,65675.44118552214,0.6363636363636364,15,0.0,0.0,25,2,1,0.6576529118905021,0.5,0.5701946236261455
1002,15000000.0,informal,True,0.5844155844155843,61,urban,university,7,9,112.15167899479586,0.6666666666666666,2.888888888888889,14,98215.74180774613,64402.07185658147,0.5,30,0.03333333333333333,0.03333333333333333,31,4,4,0.8207580864791002,0.0,0.48163118407574534
