tx_id,client_id,tx_date,amount,tx_type,balance,merchant_category
15388,1130,2024-02-21,67719.43476740684,income,-884818.2043309598,retail
15385,1130,2024-03-27,116509.38303975217,expense,-647520.6495480015,utilities
15378,1130,2024-04-03,257343.40503148368,expense,-521290.51110804366,transport
15377,1130,2024-04-07,115419.07597518254,expense,-263947.10607656,food
15375,1130,2024-04-27,154270.98960393312,expense,4582.491089789168,transport
15387,1130,2024-05-23,164580.50908449985,expense,-952537.6390983667,utilities
15381,1130,2024-06-10,181244.42432124514,income,-467270.45009979955,utilities
15374,1130,2024-06-26,158853.4806937223,income,158853.4806937223,food
15376,1130,2024-07-08,153110.5211911666,expense,-148528.03010137743,utilities
15386,1130,2024-07-29,140436.48046586532,expense,-787957.1300138668,utilities
15380,1130,2024-08-02,46754.884688865306,expense,-648514.8744210447,transport
15383,1130,2024-08-05,83098.74353567994,expense,-439473.3496827243,utilities
15390,1130,2024-08-26,151985.1663205598,expense,-824641.6897974657,transport
15379,1130,2024-11-19,80469.47862413582,expense,-601759.9897321794,transport
15384,1130,2024-11-25,91537.91682552506,expense,-531011.2665082493,services
15399,1131,2024-01-19,178145.2810074027,expense,-751483.5589447181,retail
15395,1131,2024-03-06,10000.0,income,-179157.68155764265,services
15397,1131,2024-03-30,206665.46865979096,expense,-440666.33252106747,retail
15398,1131,2024-05-04,132671.94541624788,expense,-573338.2779373154,utilities
15396,1131,2024-05-29,54843.1823036339,expense,-234000.86386127654,transport
15400,1131,2024-06-14,10000.0,expense,-761483.5589447181,retail
15391,1131,2024-07-16,22076.918008830602,income,22076.918008830602,retail
15394,1131,2024-07-29,51350.81995471241,expense,-189157.68155764265,services
15401,1131,2024-09-09,32928.28122538442,expense,-794411.8401701025,services
15393,1131,2024-09-12,149883.77961176084,expense,-137806.86160293024,services
15392,1131,2024-10-29,10000.0,expense,12076.918008830602,transport
15407,1132,2024-04-06,131249.30723798188,income,-55386.98179192428,food
15405,1132,2024-04-23,45825.9721735027,expense,-176636.28902990615,transport
15403,1132,2024-07-20,98433.32878228447,expense,51952.71864904607,utilities
15404,1132,2024-09-03,182763.03550544952,expense,-130810.31685640344,retail
15406,1132,2024-09-17,10000.0,expense,-186636.28902990615,retail
15402,1132,2024-10-14,150386.04743133055,income,150386.04743133055,food
15409,1132,2024-11-19,124642.88021112984,income,-26570.833808998723,utilities
15408,1132,2024-12-24,95826.73222820429,expense,-151213.71402012857,services
15419,1133,2024-01-05,108845.93290130512,expense,-761082.0663812604,food
15416,1133,2024-01-10,88859.424649965,income,-694923.4606597073,food
15415,1133,2024-01-11,11440.6909955085,expense,-783782.8853096723,utilities
15418,1133,2024-01-13,196230.30351222458,income,-652236.1334799553,utilities
15411,1133,2024-01-20,149421.08905983577,expense,-250122.84815947735,services
15420,1133,2024-03-16,173392.43625408382,income,-587689.6301271766,services
15414,1133,2024-04-18,256134.40862709234,expense,-772342.1943141639,utilities
15425,1133,2024-07-12,100349.64841183122,expense,-579662.5775949493,services
15412,1133,2024-07-17,153982.08211005997,expense,-404104.9302695373,services
15417,1133,2024-07-29,153542.97633247246,expense,-848466.4369921798,services
15422,1133,2024-09-09,172635.80256542427,expense,-625715.2163981285,food
15410,1133,2024-09-10,100701.7590996416,expense,-100701.7590996416,retail
15413,1133,2024-10-09,112102.85541753424,expense,-516207.78568707156,utilities
15423,1133,2024-10-10,53042.89346434347,income,-572672.322933785,transport
15421,1133,2024-12-17,134610.2162944724,income,-453079.41383270425,retail
15424,1133,2024-12-25,93359.39375066699,income,-479312.92918311805,services
15443,1134,2024-01-12,165946.87503032864,income,784632.8857895166,utilities
15432,1134,2024-01-18,70453.66851552347,expense,-277893.06433374825,food
15442,1134,2024-01-25,74885.21435863715,expense,618686.010759188,services
15426,1134,2024-03-08,10000.0,expense,-10000.0,utilities
15436,1134,2024-04-02,113578.56452401489,income,223336.63112103258,services
15430,1134,2024-04-12,132718.5833260189,income,-95534.46503716733,services
15428,1134,2024-04-22,202079.4267513264,expense,4751.117576023418,retail
15438,1134,2024-04-26,226387.06003893985,income,579770.7632237147,transport
15427,1134,2024-05-10,216830.5443273498,income,206830.5443273498,transport
15429,1134,2024-05-25,233004.16593920966,expense,-228253.04836318624,utilities
15431,1134,2024-06-15,111904.93078105742,expense,-207439.39581822476,retail
15434,1134,2024-07-01,13432.97478934654,expense,-90583.4741824604,transport
15440,1134,2024-07-23,136418.75597789357,income,839593.1867523643,food
15433,1134,2024-10-01,200742.5649406344,income,-77150.49939311386,retail
15437,1134,2024-10-09,130047.07206374219,income,353383.7031847748,retail
15441,1134,2024-10-12,146021.96163453918,expense,693571.2251178251,services
15435,1134,2024-10-26,200341.5407794781,income,109758.06659701769,services
15439,1134,2024-12-19,123403.667550756,income,703174.4307744707,services
15445,1135,2024-01-16,68969.11404780933,income,332671.605225189,transport
15448,1135,2024-01-29,154305.39546684694,expense,415394.88162724924,utilities
15447,1135,2024-03-04,186502.25140230748,income,569700.2770940962,food
15459,1135,2024-03-12,46701.11135318114,income,646410.7849399821,utilities
15455,1135,2024-03-13,33187.96240821855,income,550063.407386191,transport
15450,1135,2024-04-07,102230.29638798369,expense,206495.1517709477,food
15456,1135,2024-04-18,127310.65936418809,income,677374.066750379,utilities
15451,1135,2024-04-20,171923.59822316057,income,378418.7499941083,food
15444,1135,2024-04-22,263702.4911773797,income,263702.4911773797,utilities
15446,1135,2024-08-06,50526.42046659965,income,383198.02569178864,retail
15452,1135,2024-08-14,88684.98569047844,income,467103.7356845867,utilities
15453,1135,2024-08-28,87477.68186036606,expense,379626.0538242206,services
15457,1135,2024-09-12,165235.1231517705,expense,512138.94359860854,utilities
15449,1135,2024-10-07,106669.43346831786,expense,308725.4481589314,services
15458,1135,2024-10-25,87570.72998819243,income,599709.6735868009,food
15454,1135,2024-12-02,137249.39115375176,income,516875.44497797237,food
15461,1136,2024-02-21,25521.25758153625,expense,-162472.67537853503,utilities
15466,1136,2024-03-06,160679.41715998645,income,399042.59822501335,utilities
15465,1136,2024-03-14,228193.34933381702,income,238363.18106502693,services
15467,1136,2024-03-29,98455.40150361595,income,497497.9997286293,food
15469,1136,2024-03-29,188035.12903308176,expense,609984.5881875213,services
15474,1136,2024-04-22,69827.98562560361,income,905676.6523289598,utilities
15464,1136,2024-05-28,212924.31559598164,income,10169.83173120991,retail
15460,1136,2024-06-17,136951.41779699878,expense,-136951.41779699878,food
15473,1136,2024-07-01,28069.155730942308,income,835848.6667033562,services
15471,1136,2024-07-15,261356.2376845719,income,1014196.2137657646,retail
15475,1136,2024-08-25,184001.4797835173,expense,721675.1725454425,utilities
15470,1136,2024-10-20,142855.38789367137,income,752839.9760811927,utilities
15472,1136,2024-10-25,206416.70279335068,expense,807779.5109724139,food
15462,1136,2024-11-02,50281.808486236696,expense,-212754.48386477173,food
15468,1136,2024-11-25,300521.71749197366,income,798019.717220603,services
15463,1136,2024-12-04,10000.0,income,-202754.48386477173,services
15488,1137,2024-01-18,239371.92536945734,income,345371.56583256664,utilities
15487,1137,2024-01-27,123094.54365702705,income,105999.64046310932,utilities
15490,1137,2024-04-03,44020.724403161934,expense,452468.9294405889,retail
15478,1137,2024-05-06,128346.95157255998,income,-37675.80981835263,utilities
15476,1137,2024-05-13,10000.0,expense,-10000.0,transport
15482,1137,2024-06-14,216186.84314807443,income,399430.2482096848,food
15477,1137,2024-07-20,156022.7613909126,expense,-166022.7613909126,transport
15479,1137,2024-07-22,188257.57027600944,income,150581.7604576568,retail
15486,1137,2024-07-31,134703.54104932488,expense,-17094.903193917737,food
15489,1137,2024-10-28,151118.0880111842,income,496489.6538437508,transport
15481,1137,2024-11-14,178431.39954906434,income,183243.40506161036,services
15480,1137,2024-11-18,145769.7549451108,expense,4812.00551254602,services
15483,1137,2024-11-18,140380.32393988737,expense,259049.92426979743,retail
15484,1137,2024-12-08,58742.66772592603,expense,200307.2565438714,services
15485,1137,2024-12-22,82698.61868846425,expense,117608.63785540714,utilities
15501,1138,2024-02-25,10000.0,expense,474943.89354213787,food
15503,1138,2024-03-04,251717.3929002784,income,971952.3193932922,utilities
15505,1138,2024-03-13,62382.54761975235,income,946123.2058377494,services
15491,1138,2024-04-26,121243.09196979183,income,121243.09196979183,transport
15498,1138,2024-05-24,136013.87695041372,income,579983.6698303509,retail
15497,1138,2024-07-13,133073.44343657387,income,443969.7928799372,retail
15502,1138,2024-07-18,245291.03295087584,income,720234.9264930137,retail
15504,1138,2024-07-30,88211.66117529514,expense,883740.658217997,utilities
15493,1138,2024-08-12,107627.89073741544,expense,-53179.53514588351,services
15494,1138,2024-08-12,259851.98783387075,income,206672.45268798724,food
15499,1138,2024-08-25,20190.880966829864,expense,559792.7888635211,services
15496,1138,2024-10-03,177472.65621029795,income,310896.3494433633,utilities
15500,1138,2024-10-26,74848.8953213832,expense,484943.89354213787,transport
15495,1138,2024-11-04,73248.75945492186,expense,133423.69323306537,transport
15492,1138,2024-12-17,66794.7363782599,expense,54448.35559153193,services
15506,1138,2024-12-20,167426.2105093349,expense,778696.9953284145,services
15516,1139,2024-01-24,23457.620460649472,income,188458.73518121208,services
15511,1139,2024-02-26,216091.64335648154,income,409847.9000793448,utilities
15508,1139,2024-03-25,158883.95961609037,expense,9799.855701327033,retail
15507,1139,2024-04-08,168683.8153174174,income,168683.8153174174,services
15520,1139,2024-04-14,201105.05728128584,income,94077.93979430103,services
15525,1139,2024-04-26,106140.80139399225,income,335089.1761365103,services
15512,1139,2024-06-11,120120.73468520923,expense,289727.1653941356,services
15518,1139,2024-06-27,62704.649929510255,income,20603.888854861754,transport
15523,1139,2024-07-18,126111.47270524288,income,93087.76267176548,services
15513,1139,2024-08-02,123535.7483112995,income,413262.91370543506,services
15515,1139,2024-09-26,134348.75929393305,expense,165001.1147205626,retail
15509,1139,2024-09-30,173956.40102153624,income,183756.25672286327,utilities
15524,1139,2024-11-02,135860.61207075254,income,228948.374742518,utilities
15521,1139,2024-11-15,214297.34120022622,expense,-120219.4014059252,food
15519,1139,2024-12-02,127631.00634184657,expense,-107027.11748698482,services
15517,1139,2024-12-03,230559.49625586058,expense,-42100.7610746485,transport
15522,1139,2024-12-05,87195.69137244779,income,-33023.7100334774,utilities
15514,1139,2024-12-08,113913.03969093945,expense,299349.87401449564,food
15510,1139,2024-12-13,10000.0,income,193756.25672286327,transport
15534,1140,2024-03-02,158397.9757099686,income,110632.7686703277,food
15535,1140,2024-03-11,189869.7341157909,expense,-79236.9654454632,food
15529,1140,2024-03-24,189863.70727875654,expense,-4934.067083170463,food
15532,1140,2024-04-19,28000.26796315967,income,-194014.28259680164,food
15526,1140,2024-04-24,48152.84889934417,expense,-48152.84889934417,retail
15533,1140,2024-05-14,146249.07555716074,income,-47765.207039640896,services
15531,1140,2024-06-02,71353.90823429314,expense,-222014.55055996132,utilities
15527,1140,2024-07-15,161572.69613439564,income,113419.84723505146,food
15528,1140,2024-09-22,71509.79296053463,income,184929.64019558608,food
15530,1140,2024-10-11,145726.57524249773,expense,-150660.6423256682,retail
15544,1141,2024-01-28,183345.4729515535,expense,-386460.2961154049,utilities
15543,1141,2024-03-29,223471.54102241853,income,-203114.8231638514,food
15537,1141,2024-04-07,198490.501300672,expense,-330576.13175850955,transport
15538,1141,2024-04-24,146914.69834990727,expense,-477490.83010841685,retail
15547,1141,2024-04-24,10000.0,income,-299986.32000275713,transport
15548,1141,2024-04-30,55655.705358457024,expense,-355642.0253612142,retail
15539,1141,2024-05-05,29738.31322239677,income,-447752.5168860201,utilities
15540,1141,2024-06-29,110132.42851676267,expense,-557884.9454027828,transport
15542,1141,2024-07-02,10000.0,expense,-426586.36418626993,food
15541,1141,2024-08-07,141298.58121651283,income,-416586.36418626993,transport
15546,1141,2024-08-09,103237.83035423119,income,-309986.32000275713,food
15545,1141,2024-09-06,26763.854241583394,expense,-413224.1503569883,utilities
15536,1141,2024-10-14,132085.6304578375,expense,-132085.6304578375,utilities
15550,1142,2024-01-07,247749.9058993708,income,104619.72211620529,retail
15558,1142,2024-01-25,10000.0,income,363919.063764034,services
15560,1142,2024-02-13,134381.56113785363,income,602614.6656601672,services
15552,1142,2024-03-30,153894.51465840428,expense,147580.61109334405,retail
15556,1142,2024-04-14,66147.27914548427,income,255245.48975162333,utilities
15555,1142,2024-06-12,58052.066436186375,expense,189098.21060613907,retail
15553,1142,2024-07-02,159814.71490890605,income,307395.3260022501,food
15549,1142,2024-07-21,143130.1837831655,expense,-143130.1837831655,utilities
15554,1142,2024-07-26,60245.048959924636,expense,247150.27704232544,services
15551,1142,2024-07-27,196855.403635543,income,301475.12575174833,retail
15557,1142,2024-07-28,98673.5740124107,income,353919.063764034,transport
15559,1142,2024-10-26,104314.04075827955,income,468233.1045223136,food
15562,1143,2024-02-02,12545.362308096228,expense,-110383.00483262184,food
15568,1143,2024-03-08,193546.738933291,income,29959.398686184228,services
15572,1143,2024-03-09,234028.88973328914,expense,-258098.93651956908,services
15564,1143,2024-04-15,10000.0,income,-184461.0883566332,transport
15573,1143,2024-04-24,277580.4109223718,expense,-535679.3474419408,food
15565,1143,2024-06-18,95782.53499544217,income,-88678.55336119104,retail
15571,1143,2024-06-20,160250.5205045868,expense,-24070.04678627994,food
15561,1143,2024-07-03,97837.64252452561,expense,-97837.64252452561,retail
15570,1143,2024-08-04,10000.0,income,136180.47371830686,food
15563,1143,2024-08-29,84078.08352401138,expense,-194461.0883566332,transport
15566,1143,2024-10-16,88650.1302814587,income,-28.42307973233983,retail
15569,1143,2024-10-27,96221.07503212264,income,126180.47371830686,transport
15567,1143,2024-11-22,163558.91716737443,expense,-163587.34024710677,transport
15585,1144,2024-01-15,10000.0,income,400104.35280331876,utilities
15586,1144,2024-01-22,14706.156105948845,expense,385398.1966973699,services
15582,1144,2024-02-01,73003.46315242551,income,236801.5177080564,retail
15574,1144,2024-02-13,58454.13058433873,income,58454.13058433873,retail
15581,1144,2024-02-22,184452.11486776097,expense,163798.0545556309,retail
15580,1144,2024-03-05,61229.72270405663,income,348250.16942339187,services
15578,1144,2024-05-07,44810.127985014624,expense,213629.5033203541,utilities
15584,1144,2024-06-03,225444.68840082816,income,390104.35280331876,utilities
15583,1144,2024-07-26,72141.85330556579,expense,164659.6644024906,services
15576,1144,2024-08-13,192858.1913591034,income,156389.40824667428,food
15577,1144,2024-08-19,102050.22305869442,income,258439.6313053687,transport
15579,1144,2024-09-29,73390.94339898111,income,287020.4467193352,transport
15575,1144,2024-10-23,94922.91369676785,expense,-36468.78311242912,food
15593,1145,2024-01-30,161100.92479728354,income,151626.65373100492,transport
15590,1145,2024-01-31,188039.88338766902,income,-110297.88511592531,utilities
15599,1145,2024-02-21,15894.527721750797,income,441169.41387940804,services
15600,1145,2024-03-04,139841.87888382492,income,581011.292763233,transport
15596,1145,2024-03-16,138575.9682596477,income,69595.03119267907,services
15588,1145,2024-03-18,122679.32621169041,expense,-198344.15047452794,services
15607,1145,2024-04-06,148008.35511392643,income,829355.7939554417,food
15595,1145,2024-04-26,70957.58944361354,expense,-68980.93706696862,services
15606,1145,2024-05-11,90191.88033279701,income,681347.4388415152,food
15594,1145,2024-06-05,149650.00135436,expense,1976.6523766449245,services
15592,1145,2024-06-12,25125.19612911377,income,-9474.271066278641,retail
15601,1145,2024-06-12,56086.640301167536,expense,524924.6524620655,utilities
15603,1145,2024-07-29,134046.61698715796,expense,526199.5429589469,food
15597,1145,2024-09-21,217378.7248808236,income,286973.7560735027,utilities
15589,1145,2024-09-28,99993.6180290664,expense,-298337.7685035943,utilities
15604,1145,2024-09-28,80905.00094421898,expense,445294.54201472795,retail
15587,1145,2024-11-02,75664.82426283753,expense,-75664.82426283753,transport
15605,1145,2024-11-07,145861.01649399017,income,591155.5585087182,utilities
15602,1145,2024-12-12,135321.50748403944,income,660246.1599461049,transport
15608,1145,2024-12-19,138939.12534435163,expense,690416.66861109,food
15591,1145,2024-12-20,75698.4179205329,income,-34599.46719539241,utilities
15598,1145,2024-12-22,138301.13008415455,income,425274.88615765725,food
15616,1146,2024-01-23,97287.19814238462,expense,244920.05480158198,utilities
15617,1146,2024-01-31,142880.41994466636,income,387800.47474624834,food
15609,1146,2024-03-06,127421.90064401059,expense,-127421.90064401059,transport
15613,1146,2024-04-03,138077.58825623174,income,498857.4797354534,retail
15610,1146,2024-05-22,165047.98688948184,income,37626.08624547125,transport
15614,1146,2024-06-12,47971.926240924266,expense,450885.5534945291,food
15612,1146,2024-06-29,169490.3432664141,income,360779.89147922164,transport
15615,1146,2024-09-03,108678.3005505625,expense,342207.2529439666,services
15611,1146,2024-11-04,153663.4619673363,income,191289.54821280757,transport
15625,1147,2024-02-12,142787.9792253341,income,83078.35174688988,transport
15618,1147,2024-03-18,11220.288829170371,income,11220.288829170371,retail
15619,1147,2024-04-06,74404.11012049779,income,85624.39894966816,food
15622,1147,2024-05-11,176629.48155929637,income,162205.65036892687,food
15632,1147,2024-05-27,152133.3641083343,income,-178625.51635673724,utilities
15620,1147,2024-06-01,137044.77580461092,income,222669.17475427908,transport
15624,1147,2024-06-18,31165.599589907797,expense,-59709.62747844422,transport
15628,1147,2024-08-10,10000.0,expense,-310016.2944362679,utilities
15627,1147,2024-09-17,233340.6317023079,expense,-300016.2944362679,services
15630,1147,2024-09-18,56688.69863985318,expense,-433457.715703827,retail
15623,1147,2024-10-12,190749.6782574633,expense,-28544.027888536424,utilities
15621,1147,2024-11-28,237093.00594464858,expense,-14423.8311903695,transport
15631,1147,2024-12-16,102698.83523875545,income,-330758.88046507153,transport
15626,1147,2024-12-19,149754.0144808499,expense,-66675.66273396002,utilities
15629,1147,2024-12-21,66752.72262770592,expense,-376769.0170639738,utilities
15640,1148,2024-01-23,185351.9584980834,expense,-507493.46976600145,utilities
15636,1148,2024-02-26,205902.06953543902,income,-38824.998294368095,food
15639,1148,2024-02-26,151037.01473578878,expense,-322141.51126791805,utilities
15633,1148,2024-03-01,183420.16037597955,expense,-183420.16037597955,utilities
15634,1148,2024-04-02,10000.0,income,-173420.16037597955,food
15635,1148,2024-04-21,71306.90745382755,expense,-244727.0678298071,food
15638,1148,2024-07-03,74841.52994297147,expense,-171104.49653212924,food
15637,1148,2024-08-19,57437.968294789665,expense,-96262.96658915776,food
15651,1149,2024-01-07,64783.19986077313,expense,-313314.33244218735,food
15644,1149,2024-01-20,90083.73877398841,income,-408036.8469148821,utilities
15652,1149,2024-03-07,79159.86204883433,expense,-392474.1944910217,food
15642,1149,2024-04-20,179981.45650506008,expense,-242312.06081078004,retail
15649,1149,2024-05-29,125738.53694831631,expense,-309902.5481851692,food
15646,1149,2024-06-16,151894.64558521286,income,-468651.3738302975,transport
15647,1149,2024-07-07,120231.06896975871,income,-348420.3048605388,transport
15648,1149,2024-09-04,164256.29362368592,income,-184164.01123685288,services
15641,1149,2024-09-17,62330.60430571994,expense,-62330.60430571994,food
15653,1149,2024-10-08,241355.3285665032,income,-151118.8659245185,retail
15654,1149,2024-10-27,17625.392565906586,income,-133493.47335861193,food
15645,1149,2024-11-23,212509.17250062828,expense,-620546.0194155104,retail
15643,1149,2024-12-09,255808.52487809042,expense,-498120.58568887046,transport
15650,1149,2024-12-27,61371.415603754955,income,-248531.13258141422,services
15674,1150,2024-02-29,10000.0,expense,71469.73097612069,retail
15661,1150,2024-03-16,78220.3820347022,income,-248338.01757599783,food
15673,1150,2024-04-06,72027.22980967176,income,81469.73097612069,transport
15659,1150,2024-04-25,200594.1798216336,expense,-389028.3893819199,services
15671,1150,2024-05-02,10000.0,income,122760.09988530818,food
15664,1150,2024-06-14,151279.96681347303,expense,-126877.176242552,transport
15667,1150,2024-06-19,10000.0,expense,-24517.479391720408,food
15662,1150,2024-06-23,90936.3224186524,income,-157401.69515734544,services
15669,1150,2024-07-15,238215.37224135728,expense,-42629.46528295259,food
15655,1150,2024-08-02,33640.03309917166,expense,-33640.03309917166,services
15660,1150,2024-08-02,62469.98977121986,income,-326558.3996107,services
15666,1150,2024-08-19,10000.0,income,-14517.479391720408,services
15668,1150,2024-08-21,220103.3863501251,income,195585.9069584047,utilities
15670,1150,2024-09-12,155389.56516826077,income,112760.09988530818,transport
15672,1150,2024-10-15,113317.59871885926,expense,9442.501166448928,transport
15656,1150,2024-10-23,78189.53453242117,expense,-111829.56763159283,retail
15665,1150,2024-11-12,102359.69685083159,income,-24517.479391720408,transport
15658,1150,2024-11-15,66604.64192869348,expense,-188434.2095602863,food
15657,1150,2024-12-23,10000.0,expense,-121829.56763159283,retail
15663,1150,2024-12-28,181804.48572826647,income,24402.79057092103,retail
15679,1151,2024-02-25,125515.97992558511,expense,-314490.95959792973,services
15677,1151,2024-02-26,15528.72846859318,expense,-1453.6934559812507,utilities
15681,1151,2024-03-20,147530.5463274529,expense,-661291.3620744216,retail
15682,1151,2024-05-24,114828.79615429285,income,-546462.5659201287,services
15676,1151,2024-08-04,57095.24767123464,expense,14075.03501261193,retail
15683,1151,2024-08-28,144011.1199238738,expense,-690473.6858440025,food
15675,1151,2024-10-06,71170.28268384657,income,71170.28268384657,services
15680,1151,2024-10-28,199269.85614903894,expense,-513760.81574696867,retail
15678,1151,2024-12-23,187521.28621636337,expense,-188974.97967234463,services
15699,1152,2024-01-19,105110.42790206404,expense,-170053.51178774482,food
15692,1152,2024-01-25,117023.03026986972,income,-502741.7873091387,utilities
15690,1152,2024-02-05,157162.5305120011,expense,-494055.11106831534,utilities
15685,1152,2024-03-05,187382.2515511707,expense,-18179.907045558677,transport
15691,1152,2024-04-16,125709.70651069307,expense,-619764.8175790084,transport
15689,1152,2024-05-22,10000.0,expense,-336892.58055631426,transport
15695,1152,2024-06-23,127077.26320326426,income,-298360.5446018105,services
15696,1152,2024-06-27,17184.09353508371,expense,-315544.6381368942,services
15686,1152,2024-07-03,37582.33528599639,expense,-55762.24233155507,retail
15698,1152,2024-08-12,41875.15603195428,income,-64943.08388568077,services
15687,1152,2024-09-05,149391.4080475052,expense,-205153.65037906024,services
15684,1152,2024-09-13,169202.344505612,income,169202.344505612,transport
15688,1152,2024-09-29,121738.930177254,expense,-326892.58055631426,utilities
15694,1152,2024-10-11,26147.92981175828,expense,-425437.8078050748,retail
15697,1152,2024-11-27,208726.39821925916,income,-106818.23991763504,services
15693,1152,2024-12-26,103451.90931582221,income,-399289.8779933165,transport
15709,1153,2024-02-05,224452.68900477653,income,526572.138127518,food
15704,1153,2024-02-09,185910.09015607406,income,282073.52735558775,services
15715,1153,2024-02-17,124127.53960445744,expense,-167928.4139258004,retail
15708,1153,2024-02-23,221149.67171415934,expense,302119.44912274147,transport
15705,1153,2024-03-08,73093.31352638216,income,355166.8408819699,services
15717,1153,2024-03-11,10000.0,income,-18380.577319244097,retail
15716,1153,2024-04-27,139547.83660655632,income,-28380.577319244097,services
15713,1153,2024-05-29,172274.53836420126,expense,229735.49918111,utilities
15714,1153,2024-06-25,273536.373502453,expense,-43800.87432134297,food
15703,1153,2024-08-04,33014.48429751703,expense,96163.43719951368,services
15700,1153,2024-09-28,129267.96944775686,income,129267.96944775686,services
15707,1153,2024-10-12,93276.62804841544,income,523269.1208369008,transport
15711,1153,2024-10-12,78479.44282554058,expense,392010.03754531126,food
15706,1153,2024-11-14,74825.6519065154,income,429992.4927884853,retail
15712,1153,2024-11-21,10000.0,income,402010.03754531126,utilities
15710,1153,2024-12-09,56082.657756666114,expense,470489.4803708519,transport
15701,1153,2024-12-13,185940.54625986773,expense,-56672.57681211087,services
15702,1153,2024-12-13,185850.49830914158,income,129177.92149703071,utilities
15719,1154,2024-04-03,114782.56571457785,income,-20225.02709015578,services
15721,1154,2024-04-03,41113.55571892995,income,-132494.29717973399,transport
15718,1154,2024-05-23,135007.59280473363,expense,-135007.59280473363,retail
15723,1154,2024-05-28,156526.10990927156,income,-69481.82757980804,services
15720,1154,2024-08-25,153382.82580850815,expense,-173607.85289866393,transport
15722,1154,2024-10-12,93513.64030934562,expense,-226007.9374890796,retail
15728,1155,2024-01-03,130564.511269768,income,-433193.61448407115,transport
15729,1155,2024-02-20,120402.25013899953,expense,-553595.8646230707,utilities
15726,1155,2024-03-08,168209.98645561055,expense,-394699.6479055764,utilities
15724,1155,2024-04-16,130301.11801912612,expense,-130301.11801912612,services
15731,1155,2024-04-17,142989.59500110243,income,-503638.7935397965,retail
15727,1155,2024-04-19,169058.4778482628,expense,-563758.1257538392,retail
15725,1155,2024-07-12,96188.5434308397,expense,-226489.66144996582,food
15730,1155,2024-10-15,93032.52391782826,expense,-646628.3885408989,services
15733,1156,2024-01-06,192154.43676421707,expense,-344280.3056150814,food
15736,1156,2024-01-15,123043.73601869085,expense,-509134.4795226004,transport
15734,1156,2024-02-13,76516.59554739043,expense,-420796.90116247186,utilities
15732,1156,2024-02-17,152125.86885086432,expense,-152125.86885086432,retail
15735,1156,2024-04-08,34706.15765856231,income,-386090.74350390956,services
15738,1156,2024-11-03,10000.0,expense,-620666.7285865815,services
15739,1156,2024-11-18,83537.31049032825,expense,-704204.0390769098,food
15737,1156,2024-12-17,101532.2490639811,expense,-610666.7285865815,services
15743,1157,2024-02-21,176625.16102168037,income,-182843.89419283645,transport
15746,1157,2024-02-27,184429.30476346426,expense,-227954.24097466108,food
15751,1157,2024-04-06,215905.72230803157,income,348932.311834062,food
15741,1157,2024-04-11,140587.92842638257,income,-78827.96923082232,food
15753,1157,2024-05-15,10602.232261665136,income,143009.2379178648,food
15748,1157,2024-05-28,230751.5496494362,income,-266347.11693223874,food
15752,1157,2024-06-12,216525.3061778623,expense,132407.00565619968,retail
15747,1157,2024-07-08,269144.42560701387,expense,-497098.66658167494,utilities
15742,1157,2024-07-13,280641.08598369453,expense,-359469.0552145168,transport
15740,1157,2024-08-20,219415.89765720489,expense,-219415.89765720489,utilities
15754,1157,2024-09-21,187506.1008710113,income,330515.3387888761,transport
15750,1157,2024-10-27,255355.78199717228,income,133026.58952603038,utilities
15749,1157,2024-11-17,144017.92446109685,income,-122329.1924711419,services
15745,1157,2024-11-20,86376.08625340981,expense,-43524.93621119681,food
15744,1157,2024-12-07,225695.04423504946,income,42851.150042213005,transport
15759,1158,2024-02-15,207825.73130737833,income,493511.6829276013,retail
15762,1158,2024-03-06,112585.54290397534,expense,320672.8197409456,services
15757,1158,2024-04-23,116759.26770513869,expense,114286.25904958355,food
15765,1158,2024-05-23,111220.01135740746,income,660831.1007473449,transport
15760,1158,2024-06-04,166259.8294950222,expense,327251.8534325791,retail
15758,1158,2024-07-08,171399.6925706394,income,285685.95162022294,retail
15761,1158,2024-08-27,106006.50921234186,income,433258.36264492094,utilities
15763,1158,2024-09-01,194518.52230874854,income,515191.34204969415,utilities
15755,1158,2024-09-10,158627.91937235586,income,158627.91937235586,transport
15764,1158,2024-10-13,34419.74734024334,income,549611.0893899375,services
15756,1158,2024-10-20,72417.60738236639,income,231045.52675472223,services
15767,1159,2024-01-20,205682.80760336644,income,344017.09991601564,services
15771,1159,2024-01-30,212587.64153098047,income,819806.8773952116,utilities
15770,1159,2024-02-09,148689.65965361393,income,607219.2358642311,utilities
15782,1159,2024-03-09,88717.33842881455,expense,681871.5663821858,retail
15787,1159,2024-03-10,252844.82048623855,expense,520330.2022754984,utilities
15784,1159,2024-03-12,70451.77406299817,expense,445000.56265595456,retail
15786,1159,2024-03-14,211310.40497452163,income,773175.022761737,transport
15780,1159,2024-03-22,52724.597629598284,income,938421.6674874697,services
15776,1159,2024-04-03,92303.48991680768,expense,701014.945438806,utilities
15775,1159,2024-04-08,48087.813066047325,income,793318.4353556137,utilities
15785,1159,2024-04-23,116864.05513126089,income,561864.6177872154,retail
15783,1159,2024-04-24,166419.22966323304,expense,515452.33671895275,retail
15778,1159,2024-05-04,10000.0,income,786663.0969687167,transport
15779,1159,2024-05-16,99033.97288915463,income,885697.0698578714,utilities
