payment_id,client_id,loan_id,due_date,paid_date,amount_due,amount_paid,dpd
17113,1335,2439,2024-09-01,2024-09-15,77989.31000045624,75816.91961025515,14
17114,1335,2439,2024-10-01,2024-10-14,77989.31000045624,78198.63149616469,13
17115,1335,2439,2024-11-01,2024-11-27,77989.31000045624,76221.76585353969,26
17116,1336,2441,2024-05-01,2024-05-13,106794.85464688299,103239.42590834033,12
17117,1336,2441,2024-06-01,2024-06-05,106794.85464688299,104159.70865446999,4
17118,1336,2441,2024-07-01,2024-07-23,106794.85464688299,101979.4399843005,22
17119,1336,2441,2024-08-01,2024-08-12,106794.85464688299,103483.7709876955,11
17120,1336,2441,2024-09-01,2024-09-16,106794.85464688299,104441.89268020175,15
17121,1336,2441,2024-10-01,2024-10-18,106794.85464688299,107059.7814508681,17
17122,1337,2446,2024-02-01,2024-02-06,75552.10870963677,74033.58380904407,5
17123,1337,2446,2024-03-01,2024-03-25,75552.10870963677,72095.96288171044,24
17124,1337,2446,2024-04-01,2024-04-16,75552.10870963677,73525.07565539148,15
17125,1337,2446,2024-05-01,2024-05-20,75552.10870963677,74465.16529241622,19
17126,1337,2446,2024-06-01,2024-06-13,75552.10870963677,74305.74943444788,12
17127,1337,2446,2024-07-01,2024-07-08,75552.10870963677,74660.12847114378,7
17128,1337,2442,2024-03-01,2024-03-14,70490.08697974804,68380.40224339272,13
17129,1337,2442,2024-04-01,2024-04-12,70490.08697974804,69646.74891723852,11
17130,1337,2442,2024-05-01,2024-05-13,70490.08697974804,67543.30696924857,12
17131,1337,2442,2024-06-01,2024-06-21,70490.08697974804,67772.5490800862,20
17132,1337,2442,2024-07-01,2024-07-16,70490.08697974804,66838.35140178724,15
17133,1337,2442,2024-08-01,2024-08-14,70490.08697974804,68739.53865520589,13
17134,1337,2442,2024-09-01,2024-09-01,70490.08697974804,69163.65342858684,0
17135,1337,2442,2024-10-01,2024-10-04,70490.08697974804,68901.36413822716,3
17136,1337,2442,2024-11-01,2024-11-10,70490.08697974804,67246.28330487669,9
17137,1337,2445,2024-03-01,2024-03-05,72414.53819382825,71757.4970865568,4
17138,1337,2445,2024-04-01,2024-04-20,72414.53819382825,73074.08963287153,19
17139,1337,2445,2024-05-01,2024-05-09,72414.53819382825,70099.40826739628,8
17140,1337,2445,2024-06-01,2024-06-14,72414.53819382825,70304.48548747865,13
17141,1337,2445,2024-07-01,2024-07-08,72414.53819382825,70749.4997771373,7
17142,1337,2445,2024-08-01,2024-08-19,72414.53819382825,68396.13677473766,18
17143,1337,2444,2024-05-01,2024-05-02,36256.97925316879,35310.056080210066,1
17144,1337,2444,2024-06-01,2024-06-16,36256.97925316879,36001.171892259736,15
17145,1337,2444,2024-07-01,2024-07-10,36256.97925316879,35451.514672528385,9
17146,1337,2444,2024-08-01,2024-08-01,36256.97925316879,34925.749457059195,0
17147,1337,2444,2024-09-01,2024-09-15,36256.97925316879,34654.61147005847,14
17148,1337,2444,2024-10-01,2024-10-23,36256.97925316879,35678.434695444674,22
17149,1337,2444,2024-11-01,2024-11-06,36256.97925316879,34587.63607623733,5
17150,1337,2444,2024-12-01,2024-12-07,36256.97925316879,34904.61842656556,6
17151,1337,2444,2025-01-01,2025-01-03,36256.97925316879,34628.6174605503,2
17152,1337,2443,2024-07-01,2024-07-19,166758.79841274474,161009.66255099874,18
17153,1337,2443,2024-08-01,2024-08-17,166758.79841274474,161968.54123056296,16
17154,1337,2443,2024-09-01,2024-09-18,166758.79841274474,160821.0699639372,17
17155,1338,2448,2024-04-01,2024-04-16,163133.97094217173,161806.60904039722,15
17156,1338,2448,2024-05-01,2024-05-19,163133.97094217173,159099.45225840146,18
17157,1338,2448,2024-06-01,2024-06-03,163133.97094217173,157187.71264619997,2
17158,1338,2448,2024-07-01,2024-07-09,163133.97094217173,156461.056427552,8
17159,1338,2448,2024-08-01,2024-08-15,163133.97094217173,159062.29182628734,14
17160,1338,2448,2024-09-01,2024-09-17,163133.97094217173,161559.76559766303,16
17161,1338,2447,2024-08-01,2024-08-05,47380.895342195,46171.10400149665,4
17162,1338,2447,2024-09-01,2024-09-20,47380.895342195,46924.21016488171,19
17163,1338,2447,2024-10-01,2024-10-14,47380.895342195,45924.480468946815,13
17164,1338,2447,2024-11-01,2024-11-24,47380.895342195,46154.07706482906,23
17165,1338,2447,2024-12-01,2024-12-02,47380.895342195,44738.72322293173,1
17166,1338,2447,2025-01-01,2025-01-30,47380.895342195,44809.18619092121,29
17167,1338,2447,2025-02-01,2025-02-14,47380.895342195,46654.79856937556,13
17168,1338,2447,2025-03-01,2025-03-01,47380.895342195,45258.475819187566,0
17169,1338,2447,2025-04-01,2025-04-05,47380.895342195,47307.24012767558,4
17170,1338,2447,2025-05-01,2025-05-31,47380.895342195,45505.369768635086,30
17171,1338,2447,2025-06-01,2025-06-20,47380.895342195,46246.09957666216,19
17172,1338,2447,2025-07-01,2025-07-13,47380.895342195,44870.98357414469,12
17173,1339,2449,2024-05-01,2024-05-01,227776.78780186284,222585.1967759429,0
17174,1339,2449,2024-06-01,2024-06-09,227776.78780186284,225304.70214236283,8
17175,1339,2449,2024-07-01,2024-07-21,227776.78780186284,218516.24295597457,20
17176,1340,2451,2024-06-01,2024-06-02,31109.527578463865,30318.823774839708,1
17177,1340,2451,2024-07-01,2024-07-06,31109.527578463865,31373.916784241002,5
17178,1340,2451,2024-08-01,2024-08-01,31109.527578463865,30927.95478588756,0
17179,1340,2451,2024-09-01,2024-09-20,31109.527578463865,31479.079598981774,19
17180,1340,2451,2024-10-01,2024-10-15,31109.527578463865,29995.956683716122,14
17181,1340,2451,2024-11-01,2024-11-09,31109.527578463865,31159.492105243808,8
17182,1340,2451,2024-12-01,2024-12-01,31109.527578463865,30555.06340202783,0
17183,1340,2451,2025-01-01,2025-01-03,31109.527578463865,30415.958233372097,2
17184,1340,2451,2025-02-01,2025-02-01,31109.527578463865,30826.79181208808,0
17185,1340,2451,2025-03-01,2025-03-09,31109.527578463865,30712.364934172103,8
17186,1340,2451,2025-04-01,2025-04-01,31109.527578463865,31520.189748089047,0
17187,1340,2451,2025-05-01,2025-05-01,31109.527578463865,31148.252526877546,0
17188,1340,2452,2024-08-01,2024-08-08,103875.36977898737,102869.35514125742,7
17189,1340,2452,2024-09-01,2024-09-01,103875.36977898737,106018.13371560056,0
17190,1340,2452,2024-10-01,2024-10-01,103875.36977898737,101910.05335808768,0
17191,1340,2452,2024-11-01,2024-11-05,103875.36977898737,102498.882139486,4
17192,1340,2452,2024-12-01,2024-12-13,103875.36977898737,103237.3543006303,12
17193,1340,2452,2025-01-01,2025-01-14,103875.36977898737,104349.78083685582,13
17194,1340,2450,2024-12-01,2024-12-13,166592.9260775209,164605.96263869354,12
17195,1340,2450,2025-01-01,2025-01-02,166592.9260775209,167554.64780565104,1
17196,1340,2450,2025-02-01,2025-02-06,166592.9260775209,164548.86409036355,5
17197,1341,2453,2024-04-01,2024-04-12,221482.1357334929,214272.49465185017,11
17198,1341,2453,2024-05-01,2024-05-12,221482.1357334929,215289.57761552036,11
17199,1341,2453,2024-06-01,2024-06-06,221482.1357334929,215797.27307851694,5
17200,1342,2454,2024-02-01,2024-02-19,20402.60490856794,20046.340951137274,18
17201,1342,2454,2024-03-01,2024-03-30,20402.60490856794,19960.11353103739,29
17202,1342,2454,2024-04-01,2024-04-08,20402.60490856794,19865.935790884072,7
17203,1342,2454,2024-05-01,2024-05-18,20402.60490856794,20223.91605826209,17
17204,1342,2454,2024-06-01,2024-06-24,20402.60490856794,19605.585549199524,23
17205,1342,2454,2024-07-01,2024-07-23,20402.60490856794,19902.744473638133,22
17206,1342,2455,2024-06-01,2024-06-11,28083.067810305627,27924.44913341085,10
17207,1342,2455,2024-07-01,2024-07-17,28083.067810305627,26903.85484959527,16
17208,1342,2455,2024-08-01,2024-08-03,28083.067810305627,26895.323826244876,2
17209,1342,2455,2024-09-01,2024-09-07,28083.067810305627,27447.048695387464,6
17210,1342,2455,2024-10-01,2024-10-04,28083.067810305627,27233.992599527708,3
17211,1342,2455,2024-11-01,2024-11-24,28083.067810305627,28095.918596764976,23
17212,1342,2455,2024-12-01,2024-12-25,28083.067810305627,26658.327274850824,24
17213,1342,2455,2025-01-01,2025-01-26,28083.067810305627,27453.05047116188,25
17214,1342,2455,2025-02-01,2025-02-14,28083.067810305627,27847.84470586916,13
17215,1343,2456,2024-10-01,2024-10-04,79410.4933889769,75690.16492662158,3
17216,1343,2456,2024-11-01,2024-11-16,79410.4933889769,74835.15183772206,15
17217,1343,2456,2024-12-01,2024-12-27,79410.4933889769,78133.70022472789,26
17218,1343,2456,2025-01-01,2025-01-18,79410.4933889769,76775.37959938581,17
17219,1343,2456,2025-02-01,2025-02-18,79410.4933889769,76537.81585390765,17
17220,1343,2456,2025-03-01,2025-03-28,79410.4933889769,74316.72190580054,27
17221,1343,2456,2025-04-01,2025-04-22,79410.4933889769,76433.8281907926,21
17222,1343,2456,2025-05-01,2025-05-13,79410.4933889769,75820.13646384093,12
17223,1343,2456,2025-06-01,2025-07-03,79410.4933889769,74838.44617696751,32
17224,1344,2457,2024-06-01,2024-06-27,259094.01618914198,247428.0562426418,26
17225,1344,2457,2024-07-01,2024-07-10,259094.01618914198,252528.73310797635,9
17226,1344,2457,2024-08-01,2024-08-17,259094.01618914198,252052.1747879035,16
17227,1345,2459,2024-09-01,2024-09-18,30205.071778916878,29361.86795379248,17
17228,1345,2459,2024-10-01,2024-10-19,30205.071778916878,29825.95235761854,18
17229,1345,2459,2024-11-01,2024-11-02,30205.071778916878,29875.535068477646,1
17230,1345,2459,2024-12-01,2024-12-12,30205.071778916878,29781.331944813126,11
17231,1345,2459,2025-01-01,2025-01-18,30205.071778916878,30247.488987473043,17
17232,1345,2459,2025-02-01,2025-02-14,30205.071778916878,29224.716045267447,13
17233,1345,2459,2025-03-01,2025-03-10,30205.071778916878,28937.566174017385,9
17234,1345,2459,2025-04-01,2025-04-21,30205.071778916878,28908.421860817933,20
17235,1345,2459,2025-05-01,2025-05-20,30205.071778916878,29306.187375661888,19
17236,1345,2458,2024-10-01,2024-10-26,58113.16626407757,53635.88289798517,25
17237,1345,2458,2024-11-01,2024-11-13,58113.16626407757,56782.51737403588,12
17238,1345,2458,2024-12-01,2024-12-01,58113.16626407757,56963.21595068958,0
17239,1345,2458,2025-01-01,2025-01-09,58113.16626407757,56361.943003654196,8
17240,1345,2458,2025-02-01,2025-02-25,58113.16626407757,56702.98493150156,24
17241,1345,2458,2025-03-01,2025-03-11,58113.16626407757,56429.98696119445,10
17242,1346,2461,2024-03-01,2024-03-11,37152.196848090454,36297.81888588616,10
17243,1346,2461,2024-04-01,2024-04-03,37152.196848090454,36127.11825032257,2
17244,1346,2461,2024-05-01,2024-05-04,37152.196848090454,37686.37646584959,3
17245,1346,2461,2024-06-01,2024-06-06,37152.196848090454,36045.23032186876,5
17246,1346,2461,2024-07-01,2024-07-11,37152.196848090454,36571.54775274988,10
17247,1346,2461,2024-08-01,2024-08-12,37152.196848090454,36655.24009985708,11
17248,1346,2461,2024-09-01,2024-09-19,37152.196848090454,36282.8373083271,18
17249,1346,2461,2024-10-01,2024-10-01,37152.196848090454,37312.833515417056,0
17250,1346,2461,2024-11-01,2024-11-01,37152.196848090454,36694.50953028899,0
17251,1346,2461,2024-12-01,2024-12-14,37152.196848090454,35567.42514000896,13
17252,1346,2461,2025-01-01,2025-01-08,37152.196848090454,35956.65817169069,7
17253,1346,2461,2025-02-01,2025-02-01,37152.196848090454,36196.29398197942,0
17254,1346,2460,2024-09-01,2024-09-02,56792.105078254266,57182.02499014222,1
17255,1346,2460,2024-10-01,2024-10-08,56792.105078254266,55822.40252847445,7
17256,1346,2460,2024-11-01,2024-11-01,56792.105078254266,56429.84962771589,0
17257,1346,2460,2024-12-01,2024-12-24,56792.105078254266,55640.13360987316,23
17258,1346,2460,2025-01-01,2025-01-03,56792.105078254266,55335.33199359807,2
17259,1346,2460,2025-02-01,2025-02-17,56792.105078254266,57028.63418688087,16
17260,1347,2462,2024-09-01,2024-09-02,48255.08935016367,47206.3347401675,1
17261,1347,2462,2024-10-01,2024-10-04,48255.08935016367,48627.73579586912,3
17262,1347,2462,2024-11-01,2024-11-07,48255.08935016367,48821.55352642727,6
17263,1347,2462,2024-12-01,2024-12-01,48255.08935016367,46215.51495515711,0
17264,1347,2462,2025-01-01,2025-01-27,48255.08935016367,48044.84144972731,26
17265,1347,2462,2025-02-01,2025-02-13,48255.08935016367,47319.49616534283,12
17266,1347,2462,2025-03-01,2025-03-01,48255.08935016367,48001.53145252351,0
17267,1347,2462,2025-04-01,2025-04-01,48255.08935016367,47696.214516138214,0
17268,1347,2462,2025-05-01,2025-05-15,48255.08935016367,48214.13540381331,14
17269,1347,2462,2025-06-01,2025-06-09,48255.08935016367,49151.68498470578,8
17270,1347,2462,2025-07-01,2025-07-10,48255.08935016367,46511.046776176256,9
17271,1347,2462,2025-08-01,2025-08-05,48255.08935016367,49283.11633990778,4
17272,1348,2464,2024-05-01,2024-05-31,86556.79799090787,85169.23885142992,30
17273,1348,2464,2024-06-01,2024-06-13,86556.79799090787,82437.32399571636,12
17274,1348,2464,2024-07-01,2024-07-19,86556.79799090787,85489.74473556108,18
17275,1348,2464,2024-08-01,2024-08-03,86556.79799090787,83996.49386077723,2
17276,1348,2464,2024-09-01,2024-09-01,86556.79799090787,83399.27989436196,0
17277,1348,2464,2024-10-01,2024-10-03,86556.79799090787,84570.16849962232,2
17278,1348,2463,2025-01-01,2025-01-25,97070.23771925406,93236.67609280374,24
17279,1348,2463,2025-02-01,2025-02-11,97070.23771925406,91671.8934812042,10
17280,1348,2463,2025-03-01,2025-03-19,97070.23771925406,94740.18633931539,18
17281,1348,2463,2025-04-01,2025-04-24,97070.23771925406,94977.66922577223,23
17282,1348,2463,2025-05-01,2025-05-19,97070.23771925406,94891.25220020922,18
17283,1348,2463,2025-06-01,2025-06-22,97070.23771925406,95345.25794876185,21
17284,1348,2463,2025-07-01,2025-07-04,97070.23771925406,93351.2291565726,3
17285,1348,2463,2025-08-01,2025-08-03,97070.23771925406,94507.26551280072,2
17286,1348,2463,2025-09-01,2025-09-29,97070.23771925406,95328.78203276082,28
17287,1349,2465,2024-03-01,2024-03-09,97472.37796210003,97729.38338779165,8
17288,1349,2465,2024-04-01,2024-04-06,97472.37796210003,95313.59970089013,5
17289,1349,2465,2024-05-01,2024-05-15,97472.37796210003,95496.7339868112,14
17290,1349,2465,2024-06-01,2024-06-02,97472.37796210003,98621.5503931745,1
17291,1349,2465,2024-07-01,2024-07-02,97472.37796210003,97335.14862837661,1
17292,1349,2465,2024-08-01,2024-08-05,97472.37796210003,97315.57399614711,4
17293,1350,2467,2024-04-01,2024-04-18,115087.17072877043,111504.44461939299,17
17294,1350,2467,2024-05-01,2024-05-09,115087.17072877043,108699.63534879503,8
17295,1350,2467,2024-06-01,2024-06-24,115087.17072877043,113177.36806908675,23
17296,1350,2467,2024-07-01,2024-07-19,115087.17072877043,111943.65217015821,18
17297,1350,2467,2024-08-01,2024-08-09,115087.17072877043,107165.7365942634,8
17298,1350,2467,2024-09-01,2024-09-14,115087.17072877043,108100.07149572328,13
17299,1350,2466,2024-12-01,2024-12-27,17145.62775223704,16434.201464781705,26
17300,1350,2466,2025-01-01,2025-01-12,17145.62775223704,16333.979512244636,11
17301,1350,2466,2025-02-01,2025-02-17,17145.62775223704,16584.116379948013,16
17302,1350,2466,2025-03-01,2025-03-08,17145.62775223704,16827.36265043118,7
17303,1350,2466,2025-04-01,2025-05-08,17145.62775223704,16898.675855563044,37
17304,1350,2466,2025-05-01,2025-05-16,17145.62775223704,16561.146670634236,15
17305,1351,2468,2024-09-01,2024-09-09,68030.98899216548,67388.96870008217,8
17306,1351,2468,2024-10-01,2024-10-21,68030.98899216548,65217.73980137205,20
17307,1351,2468,2024-11-01,2024-11-16,68030.98899216548,67545.06794893909,15
17308,1351,2468,2024-12-01,2024-12-10,68030.98899216548,66195.34072081777,9
17309,1351,2468,2025-01-01,2025-01-19,68030.98899216548,67150.44654988246,18
17310,1351,2468,2025-02-01,2025-02-16,68030.98899216548,66670.63504467587,15
17311,1351,2468,2025-03-01,2025-03-16,68030.98899216548,66127.80281061839,15
17312,1351,2468,2025-04-01,2025-04-04,68030.98899216548,64822.733206688165,3
17313,1351,2468,2025-05-01,2025-05-18,68030.98899216548,66521.61486071414,17
17314,1351,2468,2025-06-01,2025-06-17,68030.98899216548,65565.36137058346,16
17315,1351,2468,2025-07-01,2025-07-14,68030.98899216548,66491.45292118791,13
17316,1351,2468,2025-08-01,2025-08-23,68030.98899216548,67280.3894953777,22
17317,1351,2469,2024-12-01,2024-12-17,135757.40846110383,131004.14846503308,16
17318,1351,2469,2025-01-01,2025-01-01,135757.40846110383,136039.7488617239,0
17319,1351,2469,2025-02-01,2025-02-10,135757.40846110383,134641.81149768698,9
17320,1351,2469,2025-03-01,2025-03-08,135757.40846110383,130881.03624797374,7
17321,1351,2469,2025-04-01,2025-04-09,135757.40846110383,133039.57447521886,8
17322,1351,2469,2025-05-01,2025-05-14,135757.40846110383,133538.579415376,13
17323,1351,2469,2025-06-01,2025-06-09,135757.40846110383,132607.41333069716,8
17324,1351,2469,2025-07-01,2025-07-06,135757.40846110383,135517.11032420988,5
17325,1351,2469,2025-08-01,2025-08-03,135757.40846110383,130851.26016650825,2
17326,1352,2470,2024-08-01,2024-08-30,186663.87752651842,185295.8742244336,29
17327,1352,2470,2024-09-01,2024-09-04,186663.87752651842,185450.87921073503,3
17328,1352,2470,2024-10-01,2024-10-15,186663.87752651842,183915.25163384437,14
17329,1353,2471,2024-07-01,2024-07-01,116045.41326396186,113634.69178888066,0
17330,1353,2471,2024-08-01,2024-08-14,116045.41326396186,110830.4561733854,13
17331,1353,2471,2024-09-01,2024-09-24,116045.41326396186,112754.64409192406,23
17332,1353,2471,2024-10-01,2024-10-02,116045.41326396186,112655.74113082289,1
17333,1353,2471,2024-11-01,2024-11-08,116045.41326396186,112138.912388723,7
17334,1353,2471,2024-12-01,2024-12-18,116045.41326396186,115229.36743077674,17
17335,1354,2473,2024-02-01,2024-02-05,29090.927348871628,28488.28450927327,4
17336,1354,2473,2024-03-01,2024-03-08,29090.927348871628,29426.21457281553,7
17337,1354,2473,2024-04-01,2024-04-03,29090.927348871628,29363.419680213705,2
17338,1354,2473,2024-05-01,2024-05-08,29090.927348871628,29367.48465534943,7
17339,1354,2473,2024-06-01,2024-06-07,29090.927348871628,28494.840004867114,6
17340,1354,2473,2024-07-01,2024-07-09,29090.927348871628,29245.53098554249,8
17341,1354,2473,2024-08-01,2024-08-10,29090.927348871628,28772.94964356107,9
17342,1354,2473,2024-09-01,2024-09-14,29090.927348871628,28297.759912196216,13
17343,1354,2473,2024-10-01,2024-10-12,29090.927348871628,28407.53826170099,11
17344,1354,2473,2024-11-01,2024-11-21,29090.927348871628,28864.328432385093,20
17345,1354,2473,2024-12-01,2024-12-15,29090.927348871628,27791.750732814777,14
17346,1354,2473,2025-01-01,2025-01-15,29090.927348871628,28604.16704130636,14
17347,1354,2472,2024-03-01,2024-03-10,14895.954896489993,14347.134572333158,9
17348,1354,2472,2024-04-01,2024-04-14,14895.954896489993,15006.785291954677,13
17349,1354,2472,2024-05-01,2024-05-01,14895.954896489993,14679.68068747085,0
17350,1354,2472,2024-06-01,2024-06-08,14895.954896489993,14241.831382191014,7
17351,1354,2472,2024-07-01,2024-07-16,14895.954896489993,14826.188089736208,15
17352,1354,2472,2024-08-01,2024-08-25,14895.954896489993,14797.243086593917,24
17353,1354,2472,2024-09-01,2024-09-02,14895.954896489993,14801.30264775256,1
17354,1354,2472,2024-10-01,2024-10-19,14895.954896489993,14582.509566865167,18
17355,1354,2472,2024-11-01,2024-11-16,14895.954896489993,14160.200457749894,15
17356,1355,2474,2024-04-01,2024-04-19,94848.54520069268,88970.30037085104,18
17357,1355,2474,2024-05-01,2024-05-16,94848.54520069268,89763.99221437407,15
17358,1355,2474,2024-06-01,2024-06-08,94848.54520069268,93556.09122746177,7
17359,1355,2474,2024-07-01,2024-07-12,94848.54520069268,94378.06494138694,11
17360,1355,2474,2024-08-01,2024-08-14,94848.54520069268,92536.96578651224,13
17361,1355,2474,2024-09-01,2024-09-22,94848.54520069268,92109.93829933519,21
17362,1355,2474,2024-10-01,2024-10-13,94848.54520069268,92742.00753402692,12
17363,1355,2474,2024-11-01,2024-11-12,94848.54520069268,94240.92127549984,11
17364,1355,2474,2024-12-01,2024-12-08,94848.54520069268,91408.94628898808,7
17365,1355,2474,2025-01-01,2025-01-05,94848.54520069268,89543.00166463223,4
17366,1355,2474,2025-02-01,2025-02-25,94848.54520069268,91308.67194373882,24
17367,1355,2474,2025-03-01,2025-03-11,94848.54520069268,94806.83722759922,10
17368,1356,2476,2024-04-01,2024-04-17,85128.42275883586,81287.56345739859,16
17369,1356,2476,2024-05-01,2024-05-24,85128.42275883586,82946.28380364785,23
17370,1356,2476,2024-06-01,2024-06-05,85128.42275883586,81800.33697923609,4
17371,1356,2476,2024-07-01,2024-07-27,85128.42275883586,82353.0506051028,26
17372,1356,2476,2024-08-01,2024-08-05,85128.42275883586,82548.55774807697,4
17373,1356,2476,2024-09-01,2024-09-13,85128.42275883586,83295.41779404506,12
17374,1356,2475,2024-08-01,2024-08-15,51642.12983434462,50913.84963769348,14
17375,1356,2475,2024-09-01,2024-09-11,51642.12983434462,52017.73175074328,10
17376,1356,2475,2024-10-01,2024-10-09,51642.12983434462,51460.16273561336,8
17377,1356,2475,2024-11-01,2024-11-08,51642.12983434462,49306.56115453015,7
17378,1356,2475,2024-12-01,2024-12-01,51642.12983434462,50648.005275823,0
17379,1356,2475,2025-01-01,2025-01-22,51642.12983434462,49520.93736173276,21
17380,1356,2475,2025-02-01,2025-02-06,51642.12983434462,50711.662562498444,5
17381,1356,2475,2025-03-01,2025-03-13,51642.12983434462,49958.89421571489,12
17382,1356,2475,2025-04-01,2025-04-03,51642.12983434462,50651.975151538565,2
17383,1357,2477,2024-08-01,2024-08-18,52868.92240961758,51493.84284191007,17
17384,1357,2477,2024-09-01,2024-09-06,52868.92240961758,51722.26912413466,5
17385,1357,2477,2024-10-01,2024-10-16,52868.92240961758,50431.39261850773,15
17386,1357,2477,2024-11-01,2024-11-12,52868.92240961758,51763.40832374356,11
17387,1357,2477,2024-12-01,2024-12-13,52868.92240961758,49918.04664091391,12
17388,1357,2477,2025-01-01,2025-01-09,52868.92240961758,50912.23960257958,8
17389,1357,2477,2025-02-01,2025-02-19,52868.92240961758,53533.42262643563,18
17390,1357,2477,2025-03-01,2025-03-15,52868.92240961758,50522.78799597153,14
17391,1357,2477,2025-04-01,2025-04-13,52868.92240961758,51481.25030952777,12
17392,1357,2477,2025-05-01,2025-05-20,52868.92240961758,52457.86137906745,19
17393,1357,2477,2025-06-01,2025-06-25,52868.92240961758,51898.85760244155,24
17394,1357,2477,2025-07-01,2025-07-14,52868.92240961758,52649.20464942529,13
17395,1358,2479,2024-04-01,2024-04-13,61590.78662047575,60032.75046950085,12
17396,1358,2479,2024-05-01,2024-05-01,61590.78662047575,61432.58059999621,0
17397,1358,2479,2024-06-01,2024-06-18,61590.78662047575,58068.09140501342,17
17398,1358,2479,2024-07-01,2024-07-20,61590.78662047575,59977.31857664966,19
17399,1358,2479,2024-08-01,2024-08-20,61590.78662047575,60327.672270392286,19
17400,1358,2479,2024-09-01,2024-09-01,61590.78662047575,60281.99971913373,0
17401,1358,2479,2024-10-01,2024-10-05,61590.78662047575,59127.87595218814,4
17402,1358,2479,2024-11-01,2024-11-19,61590.78662047575,60619.38673327259,18
17403,1358,2479,2024-12-01,2024-12-24,61590.78662047575,59893.2954880639,23
17404,1358,2478,2024-12-01,2024-12-17,40354.329132123465,38976.21865929098,16
17405,1358,2478,2025-01-01,2025-01-10,40354.329132123465,39798.70691481101,9
17406,1358,2478,2025-02-01,2025-02-11,40354.329132123465,39185.022643362914,10
17407,1358,2478,2025-03-01,2025-03-01,40354.329132123465,40047.97316679589,0
17408,1358,2478,2025-04-01,2025-04-09,40354.329132123465,39854.99970169006,8
17409,1358,2478,2025-05-01,2025-05-16,40354.329132123465,40141.43115422573,15
17410,1358,2478,2025-06-01,2025-06-10,40354.329132123465,39270.37943978168,9
17411,1358,2478,2025-07-01,2025-07-03,40354.329132123465,39152.38416493449,2
17412,1358,2478,2025-08-01,2025-08-15,40354.329132123465,38986.2835382138,14
17413,1359,2481,2024-08-01,2024-08-25,110435.14456353466,107020.42276448749,24
17414,1359,2481,2024-09-01,2024-09-03,110435.14456353466,107073.11869749663,2
17415,1359,2481,2024-10-01,2024-10-02,110435.14456353466,109968.10647393152,1
17416,1359,2481,2024-11-01,2024-11-14,110435.14456353466,106551.22553683633,13
17417,1359,2481,2024-12-01,2024-12-09,110435.14456353466,105799.72651480116,8
17418,1359,2481,2025-01-01,2025-01-21,110435.14456353466,110801.29437352446,20
17419,1359,2480,2024-08-01,2024-08-22,91496.83418231439,88941.31064947415,21
17420,1359,2480,2024-09-01,2024-09-23,91496.83418231439,86761.88705327628,22
17421,1359,2480,2024-10-01,2024-10-15,91496.83418231439,88718.90644891607,14
17422,1360,2482,2024-06-01,2024-06-14,40423.56762809692,39457.09736401548,13
17423,1360,2482,2024-07-01,2024-07-12,40423.56762809692,40390.907764331976,11
17424,1360,2482,2024-08-01,2024-08-12,40423.56762809692,39967.66353675847,11
17425,1360,2482,2024-09-01,2024-09-18,40423.56762809692,39982.53487786881,17
17426,1360,2482,2024-10-01,2024-10-05,40423.56762809692,39872.399226340734,4
17427,1360,2482,2024-11-01,2024-11-16,40423.56762809692,38722.371202679904,15
17428,1360,2482,2024-12-01,2024-12-11,40423.56762809692,40834.746835384954,10
17429,1360,2482,2025-01-01,2025-01-10,40423.56762809692,39220.67662490208,9
17430,1360,2482,2025-02-01,2025-02-17,40423.56762809692,39115.643601736905,16
17431,1360,2482,2025-03-01,2025-03-14,40423.56762809692,39171.40472343491,13
17432,1360,2482,2025-04-01,2025-04-16,40423.56762809692,39406.0768398415,15
17433,1360,2482,2025-05-01,2025-05-29,40423.56762809692,39471.4988338466,28
17434,1360,2485,2024-08-01,2024-08-21,64650.33281395564,61734.040910689844,20
17435,1360,2485,2024-09-01,2024-09-27,64650.33281395564,62124.4678892575,26
17436,1360,2485,2024-10-01,2024-10-23,64650.33281395564,64495.606588450806,22
17437,1360,2485,2024-11-01,2024-11-09,64650.33281395564,62666.33577552722,8
17438,1360,2485,2024-12-01,2024-12-12,64650.33281395564,63685.799731366424,11
17439,1360,2485,2025-01-01,2025-01-05,64650.33281395564,62977.12939820238,4
17440,1360,2485,2025-02-01,2025-02-11,64650.33281395564,61966.56104447643,10
17441,1360,2485,2025-03-01,2025-03-05,64650.33281395564,63207.420116949295,4
17442,1360,2485,2025-04-01,2025-04-14,64650.33281395564,62342.181290930515,13
17443,1360,2484,2024-09-01,2024-09-08,83756.96066224444,83368.65844467253,7
17444,1360,2484,2024-10-01,2024-10-12,83756.96066224444,83105.38180660873,11
17445,1360,2484,2024-11-01,2024-11-01,83756.96066224444,82131.99715570245,0
17446,1360,2484,2024-12-01,2024-12-18,83756.96066224444,81553.25850939055,17
17447,1360,2484,2025-01-01,2025-01-09,83756.96066224444,81533.15547977544,8
17448,1360,2484,2025-02-01,2025-02-19,83756.96066224444,80205.63007611515,18
17449,1360,2483,2024-09-01,2024-09-16,52108.30849641381,50641.234964571646,15
17450,1360,2483,2024-10-01,2024-10-11,52108.30849641381,50893.42820948193,10
17451,1360,2483,2024-11-01,2024-11-26,52108.30849641381,51117.08405637928,25
17452,1360,2483,2024-12-01,2024-12-06,52108.30849641381,50504.83701021351,5
