application_id,client_id,apply_date,amount_requested,product_type,decision_score,decision
1858,1018,2024-10-03,689158.7517829417,nano,1.0,approved
1861,1019,2024-08-08,437940.820147022,nano,0.8129606774723908,approved
1863,1020,2024-09-22,708115.4761258867,micro,0.6628182043792042,approved
1862,1020,2024-11-14,554326.7258558236,nano,0.7068850020022313,approved
1864,1020,2024-12-06,195985.28764476645,micro,0.5136457121789855,rejected
1865,1021,2024-10-12,171082.78602503822,nano,0.6808419430011406,approved
1866,1022,2024-06-18,446504.5078231143,micro,0.9465521078496993,approved
1867,1023,2024-03-20,549252.6309827408,micro,0.9853914578134659,approved
1868,1024,2024-12-09,119032.58569789765,nano,1.0,approved
1869,1025,2024-06-19,704977.5268610218,micro,1.0,approved
1870,1025,2024-07-08,100000.0,micro,1.0,approved
1873,1026,2024-01-01,800797.282330181,nano,0.5338249494905961,rejected
1872,1026,2024-04-23,879757.6973372698,micro,0.7008868487110782,approved
1874,1026,2024-05-25,545087.4169680728,nano,0.6715087195151423,rejected
1871,1026,2024-08-23,502302.7927914313,micro,0.6820917405459874,rejected
1875,1027,2024-10-11,563876.5618765757,nano,1.0,approved
1876,1027,2024-12-24,367477.476976005,micro,1.0,approved
1877,1028,2024-05-24,663897.1810523211,micro,1.0,approved
1878,1028,2024-09-13,585973.5194929225,micro,1.0,approved
1879,1029,2024-02-23,747994.9024224529,nano,0.5900541554739365,rejected
1880,1029,2024-05-02,913926.5072625936,nano,0.8601047269265191,approved
1882,1029,2024-07-06,689151.866587262,micro,0.7123731930095643,approved
1881,1029,2024-09-30,681616.6764300587,nano,0.6455043332836803,rejected
1883,1030,2024-03-04,466456.61830873834,micro,1.0,approved
1886,1031,2024-06-27,269724.78868791973,nano,1.0,approved
1887,1031,2024-08-11,347741.3200402699,nano,0.604473897852153,rejected
1884,1031,2024-09-27,836850.1739332072,micro,0.6815881359613614,approved
1885,1031,2024-10-03,620237.8141789879,micro,0.48368999093253057,rejected
1889,1032,2024-04-13,447525.77784220286,nano,0.946796739559335,approved
1890,1032,2024-08-08,774111.4851579,nano,1.0,approved
1888,1032,2024-12-17,486715.7426658297,nano,0.8123002635954992,approved
1891,1033,2024-10-04,782980.1812414713,micro,1.0,approved
1892,1034,2024-08-01,539983.2533447333,micro,1.0,approved
1893,1035,2024-06-26,344961.27181237034,nano,1.0,approved
1894,1035,2024-09-16,943586.1941651627,reload,0.9684320479420125,approved
1895,1036,2024-01-25,420909.10369678575,micro,0.889887494738666,approved
1897,1036,2024-02-10,567127.3482793117,nano,0.9924310619075731,approved
1896,1036,2024-02-20,801133.0165887362,nano,0.7943594812000814,approved
1898,1037,2024-04-09,374685.86954487686,nano,1.0,approved
1899,1038,2024-02-27,684394.4331428912,reload,0.9543326559636821,approved
1900,1039,2024-01-08,218370.25769303535,nano,1.0,approved
1901,1039,2024-12-11,556483.9263377945,nano,0.7419523728843107,approved
1903,1040,2024-06-03,100000.0,nano,1.0,approved
1904,1040,2024-08-03,112509.53649880551,nano,1.0,approved
1902,1040,2024-12-30,370665.7213082076,micro,1.0,approved
1907,1041,2024-03-28,629921.3502843978,nano,0.8789919114783845,approved
1906,1041,2024-07-30,210039.56687608565,micro,0.47634595191265083,rejected
1905,1041,2024-12-05,630009.6973365819,nano,0.6187305252339014,rejected
1910,1042,2024-01-12,625617.760900125,micro,0.6774283417772857,approved
1908,1042,2024-06-08,590423.4423650987,micro,0.7034676187136881,approved
1909,1042,2024-11-08,568504.3897970313,micro,0.735946525348878,approved
1911,1043,2024-01-01,447084.57778073265,reload,0.798713675735406,approved
1912,1044,2024-08-21,228182.65495388693,reload,0.8003493027996937,approved
1913,1044,2024-11-14,758656.5709839159,micro,0.9309705342334951,approved
1915,1045,2024-03-28,589964.9767986167,nano,0.7802566285941056,approved
1914,1045,2024-12-14,609912.893705786,reload,0.8414547107042073,approved
1916,1046,2024-02-11,316776.93045137933,nano,0.8571023533644023,approved
1918,1047,2024-01-21,966508.177523365,nano,0.9813336074318623,approved
1917,1047,2024-07-13,570821.2378790219,micro,0.8773211257977077,approved
1919,1048,2024-01-09,493357.2607670615,nano,0.718175718708323,approved
1920,1049,2024-08-26,466910.94431007025,nano,1.0,approved
1921,1050,2024-12-16,926970.3157779253,micro,0.740587564151215,approved
1923,1051,2024-02-08,525495.8572910414,nano,1.0,approved
1922,1051,2024-03-22,614265.1756515324,nano,1.0,approved
1924,1052,2024-11-29,737677.6770669741,nano,1.0,approved
1925,1053,2024-03-25,553852.157381675,reload,1.0,approved
1928,1054,2024-03-26,926074.3673689323,micro,0.9478092312470707,approved
1927,1054,2024-06-04,279754.0716403045,nano,0.9663108766676854,approved
1926,1054,2024-09-08,759974.535110691,micro,0.9454911332537004,approved
1929,1055,2024-05-22,138984.7651540843,micro,0.8154358029405925,approved
1930,1056,2024-12-12,373478.76098275837,micro,0.7767615975398063,approved
1931,1057,2024-09-22,435567.5827578973,micro,1.0,approved
1932,1058,2024-04-27,373169.8704373784,micro,0.8355415017990885,approved
1933,1058,2024-12-28,287789.65115547954,nano,1.0,approved
1934,1059,2024-02-06,136282.75791235664,micro,1.0,approved
1935,1060,2024-07-03,263133.05868052144,nano,0.8068348993650927,approved
1936,1061,2024-09-02,345593.74568464025,nano,0.8601022894300288,approved
1939,1062,2024-07-21,499328.06601604295,micro,1.0,approved
1938,1062,2024-09-27,430119.2102557074,reload,0.7883276856856121,approved
1937,1062,2024-11-08,897924.9271302079,micro,0.9917056805909592,approved
1940,1063,2024-07-14,648149.0198336947,reload,1.0,approved
1941,1063,2024-11-26,564291.3883520524,micro,1.0,approved
1942,1064,2024-04-15,575539.4702143876,nano,0.5384283029783018,rejected
1943,1065,2024-11-25,600392.0247762832,nano,1.0,approved
1944,1066,2024-07-19,232383.45574610418,nano,0.8954260873369742,approved
1945,1067,2024-07-01,450164.16190840246,reload,1.0,approved
1949,1068,2024-01-18,407328.58190605266,nano,0.6492787420429769,approved
1947,1068,2024-03-28,174817.23995664745,nano,0.9364718339158817,approved
1948,1068,2024-04-06,1058874.950230601,nano,0.9931644591234237,approved
1946,1068,2024-04-22,778358.209319531,nano,0.8303254406079925,approved
1950,1069,2024-05-15,497789.8909099726,nano,0.8920974958055222,approved
1951,1070,2024-01-02,930303.8591969289,nano,1.0,approved
1953,1071,2024-01-14,741814.0752929697,micro,0.8428344392329877,approved
1952,1071,2024-01-29,481328.4642569275,micro,0.7912065014692601,approved
1954,1071,2024-10-16,562291.0867802626,micro,0.8018552147706293,approved
1955,1072,2024-11-23,301293.36822916707,nano,0.6508759426721602,approved
1956,1073,2024-08-08,444540.358539165,micro,1.0,approved
1957,1074,2024-01-22,558389.6602808597,micro,0.8587454568905152,approved
1958,1075,2024-07-12,825586.6892406722,micro,0.6720137467403196,approved
1960,1076,2024-02-13,411480.4522959172,micro,0.8563448982656,approved
1959,1076,2024-05-29,465616.3079639667,micro,0.8151298703378732,approved
1961,1077,2024-01-19,876032.870789333,nano,0.954503214810107,approved
1963,1078,2024-03-18,574449.5857339967,nano,0.6364653330340402,rejected
1962,1078,2024-08-21,793941.4271031844,nano,0.6706911417991585,approved
1964,1079,2024-08-09,846175.0203435362,micro,1.0,approved
1966,1080,2024-01-21,527130.3507526197,nano,1.0,approved
1965,1080,2024-03-15,685182.7490960815,nano,1.0,approved
1968,1081,2024-01-02,458293.01736264594,nano,0.8482446770553168,approved
1967,1081,2024-10-11,467219.139721549,micro,0.906630004092969,approved
1969,1082,2024-11-05,558223.2315764644,nano,1.0,approved
1971,1083,2024-07-05,844997.9137177512,nano,1.0,approved
1970,1083,2024-11-27,192910.81408494752,micro,1.0,approved
1972,1083,2024-12-18,581877.9726599817,micro,0.8532914928400992,approved
1973,1084,2024-01-05,436489.8334378832,nano,1.0,approved
1974,1084,2024-01-14,508320.9046119719,nano,1.0,approved
1975,1085,2024-03-02,603998.9324519595,nano,1.0,approved
1976,1085,2024-07-01,342834.96061204677,nano,1.0,approved
1977,1086,2024-04-23,329974.08243569906,micro,1.0,approved
1978,1087,2024-10-13,100000.0,micro,1.0,approved
1979,1088,2024-04-12,984678.8307184135,nano,0.9950964730103983,approved
1981,1089,2024-01-03,513365.9659731476,micro,0.7991125336679684,approved
1982,1089,2024-01-04,649826.2062438261,micro,0.7613044326157475,approved
1980,1089,2024-05-09,497712.88007414277,nano,1.0,approved
1983,1090,2024-08-05,557178.6693171673,micro,1.0,approved
1984,1090,2024-09-17,419613.53109842987,nano,1.0,approved
1985,1091,2024-07-31,546377.407895654,nano,0.9226153179626975,approved
1986,1092,2024-08-19,552383.8448700327,micro,0.9241872178099614,approved
1987,1093,2024-07-20,775001.2612141271,reload,1.0,approved
1988,1094,2024-08-05,819070.4473488476,nano,0.8751793530080102,approved
1989,1095,2024-03-30,755524.004378401,nano,0.7954667144064351,approved
1990,1095,2024-11-16,568195.6516398222,reload,0.6510387801438077,approved
1992,1096,2024-04-22,535263.0894188387,nano,1.0,approved
1991,1096,2024-05-26,720236.3685953664,nano,1.0,approved
1994,1097,2024-06-22,145009.35636933625,nano,1.0,approved
1995,1097,2024-07-22,156039.4063606087,nano,1.0,approved
1993,1097,2024-08-14,100000.0,nano,1.0,approved
1996,1098,2024-02-22,388072.6723618045,nano,1.0,approved
1997,1098,2024-11-16,211393.2809316651,nano,1.0,approved
1999,1099,2024-05-10,752022.0167601911,reload,1.0,approved
1998,1099,2024-12-25,570411.7452042935,nano,0.9788721962923639,approved
2002,1100,2024-02-21,506439.6199031614,nano,0.5039607586354126,rejected
2001,1100,2024-06-28,855411.5398500147,nano,1.0,approved
2000,1100,2024-12-25,708034.2629610737,nano,1.0,approved
2004,1101,2024-01-14,284397.26540133375,nano,1.0,approved
2003,1101,2024-06-20,701531.1038256433,nano,0.8795564035121358,approved
2005,1102,2024-02-03,395848.2356660259,micro,1.0,approved
2006,1102,2024-02-29,616445.5528541645,micro,0.9832647352907107,approved
2007,1103,2024-12-08,657805.5500259215,nano,0.9501173282524452,approved
2008,1104,2024-04-13,422226.5509745461,micro,1.0,approved
2011,1105,2024-03-15,204525.4985009294,micro,0.6302018094748055,approved
2012,1105,2024-07-01,719944.7157601557,micro,0.950506472522938,approved
2009,1105,2024-08-27,802857.7749635441,micro,0.9366620991967165,approved
2010,1105,2024-12-30,483988.181564681,nano,1.0,approved
2013,1106,2024-08-19,289957.77645952953,micro,0.887667702917079,approved
2014,1107,2024-01-09,577210.0725878654,micro,0.9463983509381259,approved
2015,1108,2024-04-13,337583.3651955197,reload,1.0,approved
2017,1108,2024-07-22,589736.8218062063,nano,1.0,approved
2016,1108,2024-07-27,100000.0,nano,1.0,approved
2018,1108,2024-11-27,100000.0,nano,1.0,approved
2020,1109,2024-02-18,747809.4596007604,nano,0.8724722390396271,approved
2021,1109,2024-03-02,721020.95327127,nano,0.6827364188192915,approved
2019,1109,2024-08-26,694101.9064310666,micro,0.7505074976484898,approved
2023,1110,2024-06-13,709682.073812052,micro,0.6173375984299263,approved
2022,1110,2024-06-30,766214.5107540286,nano,0.8154403604999448,approved
2024,1110,2024-12-21,664732.4592500371,nano,0.8998031268302362,approved
2027,1111,2024-04-15,425922.8250523178,nano,1.0,approved
2026,1111,2024-04-18,409440.3172304804,nano,0.8858016339199776,approved
2025,1111,2024-06-08,946066.9151836428,nano,1.0,approved
2028,1112,2024-06-13,545289.7559867022,nano,1.0,approved
2029,1113,2024-02-12,1128674.6442526001,micro,0.6784659404873803,approved
2030,1114,2024-12-12,458812.43152937223,micro,0.6338145775532055,approved
2031,1115,2024-06-08,1233847.690950925,nano,0.7883686996574798,approved
2032,1116,2024-09-05,388813.2065491822,reload,1.0,approved
2033,1117,2024-02-01,666431.8344234673,nano,0.807158189137385,approved
2034,1118,2024-01-21,1052435.2377788392,nano,1.0,approved
2036,1119,2024-09-28,601074.1502814789,reload,0.6883726012810476,approved
2035,1119,2024-11-26,480448.1329991544,nano,1.0,approved
2037,1120,2024-05-26,668294.9553101351,nano,1.0,approved
2038,1120,2024-07-02,613883.9232385051,nano,1.0,approved
2039,1120,2024-07-09,542478.1164842518,micro,1.0,approved
2040,1121,2024-09-24,456223.70131427434,nano,0.8942261360334802,approved
2042,1122,2024-03-21,117362.45681288053,reload,0.9547624221884302,approved
2041,1122,2024-07-15,717325.2170820904,nano,1.0,approved
2043,1123,2024-06-05,498522.784126446,micro,1.0,approved
2046,1124,2024-04-04,619057.4603760237,micro,0.5865328980395079,rejected
2044,1124,2024-09-06,895233.9852081976,nano,0.7171897855154137,approved
2045,1124,2024-12-27,434747.421073162,nano,0.7229654895726544,approved
2048,1125,2024-01-22,690524.636658022,micro,1.0,approved
2047,1125,2024-04-07,738099.8410812026,micro,1.0,approved
2050,1126,2024-01-24,850233.668773053,micro,0.8916201344512252,approved
2049,1126,2024-06-08,974074.15391228,micro,0.9095706448226544,approved
2052,1127,2024-05-11,997569.3837553007,nano,0.4852565179169839,rejected
2051,1127,2024-07-07,559411.3901390433,nano,0.8460180159518896,approved
2053,1128,2024-11-02,587977.3878902189,micro,1.0,approved
2057,1129,2024-02-07,729749.3773865703,nano,0.9670629273074351,approved
2054,1129,2024-05-21,518810.9719440202,nano,0.9471094501719992,approved
2055,1129,2024-10-10,892011.5750594813,nano,0.8035269621724616,approved
2056,1129,2024-11-29,181995.72089022398,nano,0.7773717028887003,approved
2059,1130,2024-02-16,705947.255331781,micro,1.0,approved
2060,1130,2024-06-20,171740.36936952325,reload,1.0,approved
2058,1130,2024-06-21,336288.3957159021,micro,0.8984647115623127,approved
2061,1131,2024-05-01,580833.2378535521,nano,0.5514529236484278,rejected
2064,1132,2024-06-03,234505.0831070193,nano,0.7497594745692969,approved
2063,1132,2024-11-09,379743.3547212127,nano,0.5528016711182758,rejected
2062,1132,2024-11-20,377471.4841312352,micro,0.9432656472777383,approved
2067,1133,2024-01-30,691061.7744108703,reload,0.8631244083197737,approved
2065,1133,2024-03-18,626911.9676586058,nano,0.8966848733142883,approved
2066,1133,2024-09-13,312272.0501690038,micro,0.4662178131000721,rejected
2069,1134,2024-07-09,100000.0,nano,0.9708839572130783,approved
2068,1134,2024-11-05,368362.1929708354,nano,0.8458132105232676,approved
2070,1135,2024-01-02,507579.3479968983,reload,1.0,approved
2071,1135,2024-07-12,346756.6070102984,micro,1.0,approved
2072,1135,2024-08-08,435143.6062402115,nano,0.9208574651580111,approved
2073,1136,2024-01-11,1063888.2088478762,nano,1.0,approved
2075,1136,2024-03-25,365864.8218211929,micro,1.0,approved
2074,1136,2024-07-25,306939.1191849023,micro,1.0,approved
2078,1137,2024-03-20,816780.5693382325,nano,1.0,approved
2076,1137,2024-06-21,271183.2741350243,nano,1.0,approved
2077,1137,2024-10-06,323758.49195773626,nano,1.0,approved
2079,1138,2024-01-20,100000.0,micro,1.0,approved
2080,1139,2024-03-30,490729.2647907144,micro,1.0,approved
2081,1140,2024-11-26,585165.6303941883,micro,0.8642480911784156,approved
2082,1141,2024-10-25,694595.8862940192,reload,0.7716670801346233,approved
2084,1142,2024-01-20,318124.5175159081,nano,0.8910072566089998,approved
2083,1142,2024-03-12,614930.5739931678,micro,0.9815094448512505,approved
2085,1142,2024-12-20,751054.6625467001,micro,0.8542642155814254,approved
2086,1143,2024-08-01,483134.29994185857,nano,0.9089419619630668,approved
2088,1144,2024-01-31,216296.9307403777,nano,0.8094477832290439,approved
2087,1144,2024-09-01,528441.3401177592,nano,0.8140806636329522,approved
2089,1145,2024-08-09,790560.4572127918,nano,0.738931389159159,approved
2090,1145,2024-10-13,566767.5059160502,nano,0.8611801600595045,approved
2091,1146,2024-03-27,690162.1062249593,nano,1.0,approved
2092,1146,2024-11-29,544549.6544204749,micro,0.8193876881960228,approved
2093,1147,2024-09-11,999564.1473485138,nano,0.8333653552202629,approved
2096,1148,2024-03-04,721968.1621002766,micro,0.8220463745510048,approved
2095,1148,2024-05-29,486611.13680910296,reload,0.8008741677375393,approved
2094,1148,2024-11-05,198217.98201951524,nano,0.7728775581460786,approved
2098,1149,2024-03-13,135220.02210733917,micro,1.0,approved
2097,1149,2024-12-10,652832.8113484435,nano,1.0,approved
2099,1150,2024-06-28,624923.0696737752,micro,0.8315059305004425,approved
2100,1151,2024-06-25,766931.4655772938,nano,0.8150336481618107,approved
2101,1152,2024-04-07,100000.0,nano,0.8889963301028602,approved
2102,1153,2024-01-26,371564.3484842209,nano,1.0,approved
2103,1153,2024-03-25,556016.7444836119,nano,1.0,approved
2104,1154,2024-09-11,445512.95440911973,micro,0.5047032729859667,rejected
2106,1155,2024-01-07,765137.5980324581,reload,0.7231497354402631,approved
2105,1155,2024-05-09,739592.6383082743,micro,0.8640965300226339,approved
2107,1156,2024-05-06,935967.9379982059,reload,1.0,approved
2108,1157,2024-08-26,734936.909627342,nano,1.0,approved
2110,1158,2024-07-04,403276.5000634865,nano,1.0,approved
2109,1158,2024-09-09,821765.4583928348,nano,1.0,approved
2113,1159,2024-02-24,686558.0459554488,nano,1.0,approved
2111,1159,2024-03-31,286311.021203257,nano,1.0,approved
2112,1159,2024-06-21,802623.1617718133,nano,0.9753807974776856,approved
2114,1159,2024-07-22,134880.64359123184,micro,1.0,approved
2116,1160,2024-10-20,617438.5241779793,micro,1.0,approved
2115,1160,2024-12-01,239585.09222410098,nano,1.0,approved
2117,1161,2024-09-20,840094.7058016432,micro,0.7412268740004666,approved
2119,1162,2024-05-23,593190.2534149669,micro,0.8677339338487476,approved
2118,1162,2024-10-30,766007.2170372911,micro,1.0,approved
2121,1163,2024-02-17,566078.2621579084,nano,0.6789860313168001,approved
2120,1163,2024-06-02,823045.784522787,micro,0.7119414296890212,approved
2123,1164,2024-04-01,100000.0,micro,0.7425248170200763,approved
2125,1164,2024-06-30,419565.230103631,micro,0.628141977130876,rejected
2124,1164,2024-11-23,515760.76325372374,nano,0.9104365225491224,approved
2122,1164,2024-12-20,189572.7833264983,nano,0.6758075846592461,approved
2126,1165,2024-05-16,590750.7477915648,micro,0.8659436410207028,approved
2127,1166,2024-03-07,226422.10278402315,nano,0.8274933743219846,approved
2129,1167,2024-04-26,1043521.1771457719,nano,0.8513620798100375,approved
2128,1167,2024-09-04,229624.3004691712,nano,0.683989151595262,approved
2130,1167,2024-11-08,158957.1089076741,micro,0.9307522278756317,approved
2131,1168,2024-09-02,400644.5205838418,nano,1.0,approved
2133,1169,2024-01-04,509539.28261673485,micro,0.7277881397210517,approved
2134,1169,2024-03-25,646888.8368282769,nano,0.938397120392266,approved
2136,1169,2024-09-11,578177.8955218028,reload,0.5368560874047426,rejected
2135,1169,2024-11-11,644684.6131920393,nano,0.8933966340725101,approved
2132,1169,2024-12-19,218655.64341523987,nano,0.6242452512495432,approved
2137,1170,2024-12-13,599233.3078499334,nano,1.0,approved
2138,1171,2024-08-15,209469.49896603642,nano,1.0,approved
2140,1172,2024-02-05,367482.4904785472,micro,0.8242495582777426,approved
2142,1172,2024-07-12,247113.962322433,nano,0.800330680238394,approved
2141,1172,2024-07-24,724051.9225710136,nano,1.0,approved
2139,1172,2024-08-08,401297.715553529,micro,0.6459177168783241,approved
2143,1173,2024-07-01,810309.6877976134,micro,0.9093072182076676,approved
2144,1174,2024-06-20,321899.9453495409,micro,1.0,approved
2145,1174,2024-07-30,784081.5363695314,micro,1.0,approved
2147,1175,2024-02-12,417769.64507064084,micro,1.0,approved
2146,1175,2024-12-23,559993.254591204,nano,1.0,approved
2148,1176,2024-07-04,453325.32519131183,reload,0.8700195195577716,approved
2153,1177,2024-02-10,121357.89559401997,nano,0.9596620792696734,approved
2149,1177,2024-04-23,1011986.4770713641,nano,0.9015097462411714,approved
2152,1177,2024-05-18,455112.8161174154,nano,0.8356891051098053,approved
2151,1177,2024-08-30,290566.67911590764,nano,0.8565935880299461,approved
2150,1177,2024-09-15,926096.8642814426,micro,0.8227885449007024,approved
2154,1178,2024-06-30,638489.0826033774,micro,1.0,approved
2155,1179,2024-08-31,595255.4089482408,micro,1.0,approved
2156,1179,2024-12-05,100000.0,micro,0.9273195875297473,approved
2157,1180,2024-07-06,607102.1563717221,nano,1.0,approved
2158,1181,2024-06-05,758220.314410666,nano,0.767640011900499,approved
2161,1182,2024-01-26,479111.2012791189,reload,0.7818504380927421,approved
2160,1182,2024-06-18,867931.3523150523,micro,1.0,approved
2159,1182,2024-11-06,100000.0,nano,0.9046349250373568,approved
2162,1183,2024-02-20,378520.3785749846,nano,0.8830992383616539,approved
2163,1183,2024-04-09,305044.5373157932,nano,0.585782766172355,rejected
2164,1183,2024-12-09,297043.8901062489,micro,0.8103624033945109,approved
2165,1184,2024-05-05,750057.942449945,nano,0.9918744978741004,approved
2167,1185,2024-01-06,528373.4597425881,reload,1.0,approved
2166,1185,2024-04-16,392143.4795446568,micro,1.0,approved
2168,1186,2024-09-22,860336.8414160945,nano,0.7242440853808914,approved
2170,1187,2024-06-07,762150.1560251475,nano,0.8355854969407538,approved
2169,1187,2024-12-06,529859.7966768084,nano,0.9360084733230916,approved
2171,1187,2024-12-11,738362.0266359223,micro,0.7926036391707354,approved
2172,1188,2024-05-05,703543.4132564439,reload,1.0,approved
2173,1188,2024-09-03,381269.28052000725,nano,0.9293934360416963,approved
2175,1189,2024-03-29,789478.8365438094,nano,1.0,approved
2174,1189,2024-09-14,290345.7661442429,nano,0.9384376473722021,approved
2177,1190,2024-03-19,749619.261305738,reload,0.6976182580580637,approved
2176,1190,2024-08-18,146181.37927146268,nano,1.0,approved
2178,1191,2024-01-13,375199.9042716913,reload,1.0,approved
2179,1192,2024-10-06,799762.1159747781,nano,0.9308083662784159,approved
2182,1193,2024-01-23,933894.4105139389,reload,0.9147169701030012,approved
2183,1193,2024-05-09,622682.3772633966,nano,0.920547204735088,approved
2180,1193,2024-06-30,524015.11319503776,nano,1.0,approved
2181,1193,2024-10-07,329910.4757079719,micro,1.0,approved
2184,1194,2024-04-19,595888.5896002233,nano,0.6329536040465484,approved
2185,1195,2024-09-26,467979.0085882663,reload,1.0,approved
2187,1196,2024-03-30,469095.65126642666,nano,1.0,approved
2188,1196,2024-07-11,410577.7118329473,micro,0.807054200843321,approved
2189,1196,2024-08-15,519599.0194320131,nano,0.5825192068549954,approved
2186,1196,2024-09-04,100000.0,nano,0.7895512488978108,approved
2190,1196,2024-12-01,691779.3529350884,nano,1.0,approved
2191,1197,2024-12-23,957388.6809448928,reload,1.0,approved
2193,1198,2024-08-11,737789.1395936292,nano,1.0,approved
2192,1198,2024-10-13,256156.54836859467,reload,0.8629336553992337,approved
2194,1198,2024-10-25,806666.8844891781,micro,1.0,approved
2196,1199,2024-03-09,552366.8343019108,reload,0.9460997810609242,approved
2199,1199,2024-06-06,766924.6620342489,nano,1.0,approved
2198,1199,2024-08-08,700139.6599503299,micro,0.9878333722747633,approved
2197,1199,2024-10-28,654845.5694862781,micro,1.0,approved
2195,1199,2024-12-11,100000.0,nano,0.8178341080591562,approved
2200,1200,2024-04-11,629400.6090687632,micro,0.8591537622930385,approved
2201,1200,2024-11-22,100000.0,micro,0.409567938908976,rejected
2203,1201,2024-02-11,534255.2273171358,micro,0.9223208800366134,approved
2202,1201,2024-03-21,213725.25235758844,nano,0.6875991547868664,approved
2204,1201,2024-10-05,495649.8990213403,reload,0.8898458800149788,approved
2205,1202,2024-06-05,484570.6570255582,micro,0.6383795796239586,approved
2208,1203,2024-05-27,610154.0765736527,micro,1.0,approved
2206,1203,2024-10-21,743885.7784912684,nano,1.0,approved
2207,1203,2024-12-19,500531.5647475483,nano,1.0,approved
2209,1204,2024-07-09,693865.4073794624,reload,1.0,approved
2210,1205,2024-01-08,802064.3212916469,micro,0.8454894775830921,approved
2211,1206,2024-03-01,845662.0416360999,nano,0.9343264968445159,approved
2212,1206,2024-07-20,100000.0,micro,1.0,approved
2215,1207,2024-02-27,537831.7066690356,nano,0.9569246607957623,approved
2214,1207,2024-04-02,435784.0020563008,micro,0.9010063716361981,approved
2213,1207,2024-09-14,547222.0991591583,micro,1.0,approved
2216,1208,2024-03-19,515187.7442288298,nano,0.8305345806677629,approved
2217,1208,2024-04-30,639842.4998996694,nano,0.8009185022718284,approved
2218,1209,2024-11-23,307689.5736796873,reload,0.7749540771329283,approved
2219,1210,2024-11-04,962228.8463072339,micro,1.0,approved
2220,1211,2024-07-08,714790.4329354647,reload,1.0,approved
2222,1212,2024-03-27,674792.8036368254,nano,0.8129020043827246,approved
2224,1212,2024-06-06,286901.58114333136,nano,0.6967416971321914,approved
2221,1212,2024-11-17,510714.53375371994,micro,0.8428514834613916,approved
2223,1212,2024-12-01,940536.7576665813,micro,0.7957019169791528,approved
2225,1213,2024-01-23,444518.821101739,nano,1.0,approved
2226,1213,2024-05-12,637131.5548560944,nano,1.0,approved
2227,1214,2024-01-15,631170.0343586153,micro,0.9052708403996376,approved
2228,1215,2024-06-10,291461.6124732152,nano,1.0,approved
2229,1216,2024-12-19,192090.15490775765,nano,1.0,approved
2232,1217,2024-01-10,340118.3806763174,micro,1.0,approved
2231,1217,2024-02-03,450746.5224217725,nano,1.0,approved
2234,1217,2024-02-20,783010.1479196872,reload,1.0,approved
2233,1217,2024-08-25,544655.221237203,micro,1.0,approved
2230,1217,2024-10-15,898549.8691201922,micro,1.0,approved
2236,1218,2024-03-09,402974.39688772295,nano,0.9552211598013344,approved
2235,1218,2024-10-05,408999.7688179382,reload,0.7909224455536368,approved
2239,1219,2024-03-17,752377.0851977023,nano,0.9602561663150921,approved
2237,1219,2024-05-02,711019.9075755223,micro,1.0,approved
2238,1219,2024-09-15,537341.9951343804,micro,1.0,approved
2241,1220,2024-07-14,925425.4249255802,nano,0.9443969371256205,approved
2240,1220,2024-12-02,665024.1610389921,nano,0.8224881221852469,approved
2242,1221,2024-03-21,452572.6723421892,nano,0.958177813245835,approved
2244,1221,2024-09-25,226162.0904642007,nano,1.0,approved
2243,1221,2024-11-19,1148416.3874497302,nano,0.8494543105477307,approved
2245,1221,2024-12-23,100000.0,micro,0.8954851064926986,approved
2246,1222,2024-08-23,733223.7929728406,nano,1.0,approved
2248,1223,2024-05-15,967732.8691424213,nano,1.0,approved
2247,1223,2024-07-10,524835.521664691,nano,0.7075292413718439,approved
2249,1223,2024-10-31,406816.87089322,nano,1.0,approved
2250,1224,2024-09-18,954995.9082746033,micro,1.0,approved
2251,1225,2024-02-11,546052.6157285672,micro,0.8572901666046423,approved
2253,1225,2024-07-09,650251.0311433616,micro,0.7372868758600317,approved
2252,1225,2024-10-16,329435.44405212335,nano,1.0,approved
2254,1226,2024-04-01,748871.2578260313,nano,0.7955719511153709,approved
2256,1227,2024-07-23,747745.0119951919,micro,0.9169548872281323,approved
2255,1227,2024-09-18,600928.5563016447,nano,0.7895982904746301,approved
2257,1228,2024-05-25,566263.683280205,reload,1.0,approved
2258,1229,2024-03-08,327275.35008782335,nano,1.0,approved
2259,1230,2024-03-25,876114.8475375538,micro,1.0,approved
2260,1231,2024-05-28,1047104.1352406794,reload,1.0,approved
2261,1232,2024-04-17,300798.13824856724,micro,1.0,approved
2262,1232,2024-10-31,1184896.1310654143,micro,0.9289145726146619,approved
2265,1233,2024-01-18,417644.84022793523,nano,0.9785828113141493,approved
2263,1233,2024-03-02,422764.08588013897,micro,0.9314088434186089,approved
2267,1233,2024-03-09,194609.72462436574,nano,1.0,approved
2266,1233,2024-08-01,882686.718609246,nano,1.0,approved
2264,1233,2024-10-09,612555.5150953702,nano,1.0,approved
2269,1234,2024-05-26,975784.8833476251,reload,1.0,approved
2268,1234,2024-09-09,234046.6952049178,nano,1.0,approved
2271,1235,2024-07-05,654889.8704813233,nano,1.0,approved
2270,1235,2024-10-29,645692.0034637611,nano,0.45662684760529715,rejected
2272,1236,2024-07-04,250776.2772335115,micro,0.9957145709006333,approved
2273,1237,2024-07-26,887289.4471296164,nano,0.8089023967180138,approved
